"","adrenal.gland","colon","esophagus","kidney","liver","lung","ovary","pancreas","prostate","testis","spleen","stomach","heart"
"ENSG00000197892",5.94262603418324,5.94525170077706,NA,NA,6.0485244976654,NA,5.76202439093116,NA,NA,5.82822340195251,5.30879113952108,6.63739245837492,NA
"ENSG00000147853",7.85091302727397,7.26903140073499,7.60762764588162,7.84942770014194,7.82547338754987,7.59265302195528,7.2093196359855,7.14085082554919,7.41648550662088,7.12988555137062,7.03880351647286,7.40325593916316,8.25008504502803
"ENSG00000119318",6.82909501220792,7.37401556525314,7.51077043382814,6.88152719570632,7.65727820157943,7.21347720121525,7.43424775636931,7.39587195280284,6.64065476302067,7.30959611599134,7.4572311582527,7.63672853899026,6.70140403536753
"ENSG00000087274",6.61650214857231,7.07899805251366,6.70472918057144,6.41218940237792,5.78182527244409,7.45762091030124,7.19190895495244,6.95662138612998,6.9715038979501,7.21107417355756,6.61102910541929,6.87179067091784,6.09436269598196
"ENSG00000127920",NA,6.4029289178324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000079691",NA,5.35055161114648,NA,NA,NA,NA,6.52781133486388,NA,NA,NA,NA,6.40943907572021,NA
"ENSG00000117983",NA,5.60643412168533,NA,NA,NA,6.62182453138727,NA,NA,NA,NA,NA,4.32754131849097,NA
"ENSG00000168710",NA,6.00837186983039,NA,NA,NA,NA,5.48647224409558,NA,NA,NA,6.96950026700825,6.97672761619919,NA
"ENSG00000136270",6.42027535133118,5.97039345778296,NA,6.66571518712634,5.99822554815202,NA,NA,5.39656323183032,NA,NA,5.27751935424204,6.04113978583145,6.92306119453658
"ENSG00000167088",7.38884814494366,6.54171786180677,NA,7.36875954036895,7.7494656487951,7.44024674446854,7.79741044782254,7.76590160694282,8.07740151383736,7.54278677295525,6.85072405775115,NA,6.80611527881322
"ENSG00000006744",6.2074173302158,5.56718224753251,NA,NA,NA,NA,5.6974610692592,NA,NA,5.92121599178526,5.61079366759722,5.7144941885981,NA
"ENSG00000120549",NA,5.75237058917429,NA,NA,NA,NA,5.43355072173097,NA,NA,NA,NA,NA,NA
"ENSG00000103485",7.34219039904852,6.39310048450063,NA,8.17916347587582,7.7281713541999,NA,6.28300857036459,5.88631175249995,5.55844774695925,6.52896347692628,7.13113336244741,6.20035696242589,NA
"ENSG00000175387",NA,NA,NA,NA,NA,NA,5.53477874751399,NA,NA,NA,5.18274953224089,5.38626468227732,NA
"ENSG00000172482",NA,NA,NA,NA,8.63316504909542,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000242372",7.198206970581,6.41488154312318,7.74158957462551,7.42226511558668,7.34157235896931,7.38459748780613,7.35467226553679,6.70159016665545,7.49760170342876,7.07588458396859,6.80206477296622,6.98667300977482,6.29101451396696
"ENSG00000129083",7.15988205299792,7.11706326888591,6.73076181265785,6.04523783766245,7.45225536673424,7.03397687784502,7.07587370151392,7.70832962026361,7.22885000221965,7.26262287539158,6.31656905778168,7.65378072461093,6.15151190163859
"ENSG00000172939",6.81114249014199,6.60993917346377,6.45237775834333,6.02485242256127,6.1413111570342,6.63956477550067,6.61215726886258,5.90102652938107,6.6958723466144,6.17461717152487,6.81280250474536,6.5287488131843,6.42257289608181
"ENSG00000198721",7.69562024864088,6.58062592609729,NA,7.81850657648152,7.30668687953833,5.70385326027516,6.11425966437452,6.66285386871972,6.45768824263573,6.9317253203294,6.4848692856227,6.35259897686669,7.91677415509955
"ENSG00000176171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.40610980583907
"ENSG00000157916",7.10086831844846,6.8290948207269,6.62354271713962,6.45812400301081,8.18003387613437,6.29996480479463,6.49580218512038,NA,7.05719722575941,6.71436395230953,6.00575024384812,6.73788500680609,6.12587199704306
"ENSG00000163191",6.28765634987089,8.16186055066283,8.49305844013907,7.76885585036519,7.43128877959299,8.56716937125821,NA,7.74760664537037,8.26692114825525,7.22367346101886,8.439328836336,6.16600487367635,7.80915069230971
"ENSG00000205581",6.19164659856273,NA,NA,6.58244520747933,NA,NA,6.68073585787136,6.81539402740377,6.79820215225538,6.47470237215617,6.26024920853648,NA,NA
"ENSG00000061794",6.05533958918108,5.47137541421776,NA,6.07636771427057,NA,NA,NA,NA,NA,5.64475992763511,5.4738197641657,NA,NA
"ENSG00000011485",6.83436960420318,6.71620144057848,6.26900073562328,6.38608947271381,6.0769364596471,5.86831159889653,6.87735227374136,NA,6.65346201505587,6.32312016581905,6.07251068098418,6.78723389722292,6.98739550169286
"ENSG00000184304",NA,NA,NA,NA,NA,NA,5.68452608527924,NA,5.48917550870473,NA,NA,NA,NA
"ENSG00000167986",6.97853928967807,6.95618314322969,7.12297819132912,6.15789238899078,7.35731977960145,6.64975010769621,7.34580125957023,7.03078408177812,6.98492785212985,7.36234742915882,7.31280470888611,7.18070521500096,7.15957406456734
"ENSG00000163682",7.16963560809076,7.50637193846032,6.43074979591315,7.18635331731467,7.63535934364258,8.01966048528123,7.17999128803762,7.65951830916386,7.70617651900632,7.18967848105233,NA,5.39401635257792,7.02378704905435
"ENSG00000262664",5.85336198517264,6.59005905807806,NA,6.1977247021674,NA,6.19472887058654,6.12907650573766,NA,6.47740486138886,5.67508168007718,6.59315034335112,5.96052259413256,6.14304986677599
"ENSG00000172115",8.00420651558908,7.59152365188238,7.74887351920128,8.54513458529792,8.24012355781748,7.67424207271996,7.70240742724434,7.9211443155994,7.92173565476631,7.34838144945393,7.63195539714647,7.05378408307789,9.28349925017645
"ENSG00000198682",7.89409021685742,6.54474915377665,NA,5.5015466217959,6.94045488494634,6.95179081048012,6.30969583419054,7.03467252858408,NA,6.30881804299239,5.90396175008909,5.4454028007993,NA
"ENSG00000021852",6.47836364172141,6.59079762485645,NA,6.26039901191896,5.54110285583656,6.52755134058719,6.37950832193636,NA,7.07147205651924,6.27069596266533,5.82493834611986,5.96588794881653,5.97474874217213
"ENSG00000145833",4.66383219022354,6.15269038231608,NA,NA,NA,5.59924534608419,6.08606284701387,NA,NA,6.23567432453233,6.29662411490017,5.86833524334818,NA
"ENSG00000229314",8.44514092805949,8.3578150563507,8.79138044680999,8.68998326855216,8.20270319501088,8.70929020952118,8.45358990828671,8.24798111950978,8.8150286970802,8.44938464149891,7.94689588690727,8.62746126863321,8.80736772535063
"ENSG00000182512",NA,6.12348539254396,NA,7.02780341799848,6.66059182766131,6.4873491886953,6.67518726806069,NA,6.18387786207513,6.05210101151908,NA,NA,7.00147066169203
"ENSG00000163430",NA,NA,NA,NA,NA,NA,NA,NA,6.62772776485586,NA,NA,5.10989231812139,NA
"ENSG00000213551",NA,6.19169516087212,NA,NA,NA,NA,5.28049225829845,5.70804142315456,NA,6.58362307225321,NA,4.81748166685708,NA
"ENSG00000180185",7.08124344651998,6.79840498089807,6.5615619119078,7.65761319856299,6.96681352281488,5.82660684536499,7.00488434776265,5.88797866596782,6.5833679607792,6.49565904542267,6.30703704901104,6.46919005982353,6.79168725832541
"ENSG00000134444",5.49050963398615,5.76753828365397,NA,NA,NA,NA,5.75221425336329,NA,NA,5.06745036842215,4.30123179028069,5.71085436060794,NA
"ENSG00000166128",6.66058513740057,6.29251678835222,6.63313439582454,6.3391758176657,NA,7.50533998779595,6.82196031915602,NA,6.56022959156201,6.67936473083478,7.07639059534431,6.17429731846458,NA
"ENSG00000197150",5.53154567300463,NA,NA,5.02352138197272,5.44370683911986,NA,NA,NA,NA,NA,NA,NA,5.99150716833347
"ENSG00000081277",NA,NA,7.16853981431004,NA,NA,4.62437714483078,NA,NA,6.18465836541126,4.56082807899348,3.63839349288373,NA,NA
"ENSG00000126522",6.6548416068785,6.87923885098039,6.40341271943361,7.50394756201262,8.24327393572854,7.02816724043491,NA,6.87002540882129,6.55580563486367,6.57355450630719,6.96004105384713,7.31119191244553,NA
"ENSG00000115286",6.76810032637577,6.76244050564761,6.30458411955509,7.18361171159018,7.00194738055443,6.89823458834373,6.27752335179704,6.82785489947043,6.91748825117486,6.15453161520438,NA,5.52460770128904,7.91177370026486
"ENSG00000163866",5.94753389253012,NA,NA,NA,NA,5.82102252560205,NA,NA,NA,NA,NA,NA,6.56463329792945
"ENSG00000139194",NA,NA,NA,8.16065729280154,7.1625995948306,NA,NA,NA,NA,NA,7.36283629730593,NA,NA
"ENSG00000143156",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49800897689413,NA,NA,NA
"ENSG00000170421",7.05871380031725,8.79967894234472,7.10497383558877,8.50496804407438,8.96067081739492,9.12631908222906,6.29444740136847,9.12892911572918,8.94681058673063,6.53754764260828,6.41351384541364,8.88922466496844,6.37278109756635
"ENSG00000114867",6.987560527088,6.84009681589547,6.89678220889238,6.02952022357933,7.19153874316109,5.83983903563687,6.90146303297846,6.58979774793785,5.03313605975607,7.01726731329423,7.06394765057216,7.38885319814495,NA
"ENSG00000075336",NA,NA,NA,5.92352783049108,NA,NA,5.01960011823918,NA,NA,NA,NA,NA,7.13988761480672
"ENSG00000103769",NA,NA,6.68169459451804,NA,NA,NA,6.10721998878749,NA,NA,NA,NA,NA,NA
"ENSG00000163815",6.32712256726406,7.52350040607489,7.54327915986375,6.98821136302245,NA,7.0412397649165,7.12493080916761,6.11800290843914,7.3921798887236,7.03620862297011,6.10736923138445,6.71203611502937,NA
"ENSG00000063854",7.51299267840676,7.18214997530914,7.15293958361532,7.86579774305734,7.68303704741409,6.94894151366864,7.28917698308678,7.12023305981731,7.48264586856663,6.72553706974374,7.30567224387756,6.96282567335043,8.28477474713565
"ENSG00000154305",5.40625630693045,5.69285620330771,NA,NA,6.58218927683777,3.86037183752712,6.35400154584106,NA,NA,NA,NA,6.37522911125481,NA
"ENSG00000157637",NA,NA,NA,NA,5.82658022496047,NA,4.61763040436229,NA,NA,NA,NA,NA,NA
"ENSG00000153574",NA,5.85401716733435,NA,5.95137150076908,NA,NA,NA,5.54231353480646,NA,NA,6.59783612413347,6.55181044492953,NA
"ENSG00000184470",7.46344037761141,NA,5.81289381967997,6.78313043021736,7.30060468869281,5.85782173376184,6.74947097369462,NA,5.64252720346944,6.52310979620567,6.50843802369716,6.99461427971904,7.44749758096872
"ENSG00000155313",NA,4.78572164723714,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74242742565873,NA
"ENSG00000135480",NA,NA,6.73207438245408,6.5789463899798,NA,7.78494818980286,NA,8.0188071252973,7.95025603719952,NA,NA,6.07566768350445,NA
"ENSG00000179409",4.718219264123,NA,NA,NA,NA,NA,5.6441342690226,NA,NA,5.4772199016748,5.19375674786908,5.32116454971074,NA
"ENSG00000154277",7.37481386418496,7.83093105892612,7.293260504393,7.79501854695699,NA,6.69696753343018,8.02921083833656,7.23813321822739,8.07756731518303,8.00275270718527,6.30910573169847,6.93042142754669,6.63310213464356
"ENSG00000158887",7.38031980176264,6.40155397972324,7.39379295281093,NA,NA,6.67145314677591,NA,NA,7.8295594871234,5.48167860168014,NA,NA,NA
"ENSG00000104884",NA,NA,NA,NA,NA,NA,5.98708124313171,NA,NA,5.43307698342692,NA,5.24453501264642,NA
"ENSG00000213465",6.37664179247763,6.3177514682495,NA,7.0080021115554,NA,6.50332063267487,6.491856411023,6.29347341132513,6.27144360335625,6.45169630249875,5.1312221843072,6.2458444236747,5.64665884718672
"ENSG00000116962",7.16525796546788,7.89307095794726,6.87629932776726,6.69933194163988,6.02431086630973,7.94699322070259,5.77599182897329,7.68030750790629,8.53031469874476,7.5872006212668,6.03975471359554,6.26930509030852,7.54729490805769
"ENSG00000132341",8.16877349943018,8.19717165599362,8.13782356160818,8.17242711211476,8.041507581898,8.25018941838462,8.45307468070525,7.96033665504005,8.15392601049401,8.16087167009181,8.41821744173558,8.18368551669836,7.89405312816947
"ENSG00000106105",6.81622017250406,6.68310319252652,6.7624766387536,6.86349517684626,6.80004833131082,6.43050895320392,7.04570446408276,7.51950176985194,6.76000463681634,6.851882335676,6.89406791089824,7.50513635125479,5.83635793178884
"ENSG00000205138",6.03722208480802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36532000598984,NA
"ENSG00000189114",NA,5.36156925204242,NA,5.88155239476633,NA,NA,NA,NA,NA,5.31265616826104,5.97813497480926,6.19536042749729,NA
"ENSG00000167792",7.4613821642083,7.04590238115781,7.09518071718628,7.59090711079507,6.87253310023046,7.20050509911166,6.78471905370731,6.82936708774604,7.54458483910911,7.42288264517138,NA,6.25227252518702,8.94411538847751
"ENSG00000154930",5.94689036936352,6.21036317259603,NA,6.96717695861419,NA,6.27440583005621,7.25447734252954,7.35694687963218,6.87319902945897,6.56751168262037,6.15783314261716,6.92442519795403,8.48430575265471
"ENSG00000129255",7.75106137382619,6.97258608734882,7.06308891122791,7.28939208160961,8.17691894167585,7.61508742779432,6.74836617128631,7.67270341167819,NA,6.75001640109946,6.82481247669042,6.81949282438097,NA
"ENSG00000163931",8.04514374280182,7.83253522659817,8.34582270672484,7.99937266746688,8.43702408618087,7.84853408511443,8.24983714566348,8.95276454908497,8.51897868145406,8.37207120839169,8.62279392208247,8.18909684511903,7.1835914162283
"ENSG00000105767",NA,6.32946566805789,NA,5.68458908977987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000110395",NA,5.05077447581502,NA,NA,NA,NA,5.61949875148027,NA,NA,NA,5.92327950348423,NA,NA
"ENSG00000198168",NA,NA,NA,NA,NA,6.33568200557017,NA,NA,6.56833824136078,NA,NA,NA,5.81564969002409
"ENSG00000185187",NA,5.80531618437312,NA,NA,NA,NA,NA,NA,NA,NA,5.36736293868625,5.7671001412705,NA
"ENSG00000127990",NA,6.70520288076621,NA,NA,NA,NA,NA,NA,5.71947939088336,6.52269279905281,NA,5.67722861608845,6.38593470978641
"ENSG00000144468",NA,5.44210786225819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000182199",7.03592803906184,6.64535199955371,6.97120995341917,7.34154654765466,8.03380023736536,6.78928593608542,6.30840145816547,7.01061545355366,6.23058918382029,6.66457680939182,6.64431081415971,7.01531582292021,6.51350342694166
"ENSG00000047249",7.13214368995872,6.65385320926542,6.62055960059694,7.43937971045237,NA,6.14912566262148,6.48977282476069,5.84762201422329,6.28856913712237,6.22311749347587,6.42235607443132,6.54981638441884,5.92641546829991
"ENSG00000107862",5.45764809521013,5.77962983614457,NA,NA,4.7354000430173,NA,5.67852260517516,NA,NA,5.53548150512402,4.74822395558319,6.19160387030984,NA
"ENSG00000198931",7.69715878216334,7.18630248687054,7.54985471627187,7.79542262059763,7.6900980647315,7.61537460143349,7.6360957249187,7.88697980369351,7.64146109356988,7.5889035117977,7.89189540919558,7.57759964660834,6.24017427697316
"ENSG00000166888",6.25444372932151,6.26853553754628,NA,NA,NA,5.70355783297167,5.98287432032631,NA,6.02467009955345,6.43893026498986,6.55193033197569,6.74851161129579,NA
"ENSG00000154582",7.20500935153721,7.31472866228492,NA,7.26471955010575,7.26838213999113,7.16496665332058,7.39633081093192,7.03899132394745,7.29645799617631,6.81996882984939,6.72418792388916,NA,7.69055667224376
"ENSG00000154845",NA,5.35229788134937,NA,NA,NA,NA,5.70111166968286,NA,NA,NA,NA,5.39745924872137,NA
"ENSG00000104835",6.7483537249086,5.90086320136981,NA,6.41341439387457,5.92019318426505,6.60924682682219,5.90616832960407,6.4200389206356,5.80958464673963,6.08691221175167,6.46839211222538,6.40593480919906,6.52487473103041
"ENSG00000135828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16329575788185,NA
"ENSG00000010327",5.57597306655336,5.85148667464178,NA,NA,5.68180673597474,5.36854572485562,4.80750136381395,NA,NA,4.63032745717547,6.10036992380885,5.83982159911703,NA
"ENSG00000164047",NA,6.93783219517,NA,NA,NA,6.48218163824815,NA,NA,6.04657803146587,NA,7.93958000267747,6.65674916917298,NA
"ENSG00000110880",6.76128076393074,7.88621795869188,7.42974619073034,6.91504373287122,6.28559615822646,7.71008993673323,6.87216912602043,6.15159127798703,8.11080585270135,7.15222272148457,7.68791101324391,7.51400719443572,6.74774945438615
"ENSG00000165028",6.01080859751221,NA,6.8222590971949,NA,NA,NA,5.7824733582256,NA,6.05022479532324,5.40872343165508,NA,NA,7.58608437430232
"ENSG00000100714",6.89814613110723,7.22490089714725,6.83615232013496,6.96818982498084,8.32511791996982,6.97079918095465,7.06923663585357,7.36190451090733,6.95884303946517,7.30954055859599,7.15369244363983,7.29909150706625,6.77787387719316
"ENSG00000128654",7.20620501176327,6.8602030950148,6.78870544097851,7.08521466280164,6.53345144067848,7.34471860844415,6.48349380696189,6.6581615424887,7.05950018513167,5.88015419790105,NA,5.87143765475634,7.96402062349777
"ENSG00000140545",6.73881486641834,5.91276242828683,6.37037524866415,7.17930643279497,NA,6.85545917394117,NA,6.77913047399643,7.67378714512456,6.501473053986,NA,NA,7.04914820806437
"ENSG00000099246",7.55042407906975,7.04043651470338,7.63294862807912,7.07042656440187,6.78052781654065,7.20415401393732,7.38236578541502,6.45669304001581,7.00534391422116,6.95286506151779,7.01144328743484,6.73775339444012,6.83438134995043
"ENSG00000131778",NA,4.80832101271528,NA,NA,NA,NA,4.93557044329402,NA,NA,NA,4.973732731841,5.13683709695871,NA
"ENSG00000003056",6.62452660772482,6.54795629895068,NA,6.30804585663674,NA,6.93923807219797,6.70394997934267,6.92234008393258,6.14185420305057,6.17388530269154,6.60734561689585,6.43611746764456,6.75264066871718
"ENSG00000166508",NA,5.4289055583959,NA,NA,NA,NA,5.94918985196592,NA,NA,5.40080484622801,NA,6.33193658894074,NA
"ENSG00000108179",7.27516565757076,7.19926238863914,NA,7.21318540183063,7.36785651153707,6.04423326297487,6.82544109376393,6.45243850057398,6.51854682586523,6.79434082632532,7.38359036105427,6.80152567374509,7.78432710858467
"ENSG00000130787",6.03466961132179,5.24083197954147,NA,NA,6.25274830550045,5.42115018066855,NA,6.08851281195397,NA,NA,4.55587894843126,6.57835081569884,NA
"ENSG00000136193",6.9971708421555,7.48105607724967,6.59634241890123,6.66610403328922,NA,6.63476440851461,7.56804902990552,7.09592175044451,7.63357119423581,7.67688220017379,6.29262081055812,7.17509147366899,6.71946214031536
"ENSG00000130429",6.77850994295182,7.38633108688834,6.90434563506313,7.10319551740699,7.05153407596886,7.56548824780022,6.97775120041885,7.43605642222658,7.51406621892121,7.10938049390766,8.32988676594611,7.47753771347499,6.71194254222546
"ENSG00000147164",6.72126604442422,6.74616816871674,NA,7.3320448343374,NA,6.65491649824227,7.11288653184904,6.18656255206833,7.4072937426308,6.89975891618663,7.20238607126316,7.16344396439514,6.32992118183435
"ENSG00000203797",5.76033283275583,NA,NA,5.85953996554788,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000128422",6.31977676059962,7.08700764069637,9.25543096211259,6.45468502015082,NA,7.04139708599948,5.39148751610726,NA,7.78927901946098,5.79100905390011,5.11588599324898,5.91895948362061,NA
"ENSG00000057608",8.15138324582598,7.97857673308597,8.23501582963737,7.9583368611967,7.93057203529996,7.86986158430508,8.11549279334996,7.70557703676607,8.13170168120378,8.08329989716256,8.49652637974047,8.21987411649846,8.14517267524498
"ENSG00000100697",NA,NA,NA,NA,NA,NA,4.99468000051555,NA,NA,NA,4.89401679758573,4.75537842275102,NA
"ENSG00000163520",NA,6.2308312857672,6.60454534380527,NA,NA,6.29133721301046,6.22444119627488,6.26550488661216,6.6212300395912,6.27903906800291,NA,5.9042083535078,4.81663019725345
"ENSG00000105202",7.1874286330658,6.565255418151,NA,6.80186388096182,6.84517576805448,7.64982640248385,6.73167221041004,7.64351047091457,6.64670035221164,6.96694112774407,6.88040820749804,6.63705232648185,NA
"ENSG00000149418",NA,5.55731766101145,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.18068147981954,NA
"ENSG00000158869",6.17873291365168,6.4798869165537,NA,5.97114400407567,7.22115330823475,7.46233150262182,NA,NA,6.66721838612432,NA,7.500680880554,NA,NA
"ENSG00000198730",NA,5.33094291563341,NA,NA,NA,NA,5.57714715768121,NA,NA,5.62365230094612,6.24035678553377,5.24420704209652,NA
"ENSG00000213995",NA,NA,6.13568355550102,NA,NA,NA,NA,NA,NA,5.68620343212632,6.31970685652259,NA,NA
"ENSG00000120438",7.49570516890007,7.54104712147513,7.43039488336522,6.98746023312293,7.25724874943179,7.47938611620187,7.22809048643181,7.54864665411686,7.48434036661754,6.93290232028766,6.16980686303292,6.97256983128937,7.55260161370804
"ENSG00000136942",7.65479600301011,7.89859732096982,NA,7.05410360783388,8.11246873772734,6.89560739884491,6.9093925748032,8.51788695327767,7.72904283236293,7.21169155500013,NA,NA,7.49291860236527
"ENSG00000198793",5.47201394947064,5.34868081064894,5.96589346252262,NA,5.3271285026838,NA,5.66734389840278,NA,NA,5.65635936101623,4.91208852183876,5.70945869214156,NA
"ENSG00000184508",6.94534977986943,6.23958147938754,NA,7.24734736007384,6.46132797003141,6.17535424842688,6.81529204857558,7.42562387753078,6.71221856882235,6.81821834037536,7.16451982927097,6.74221250415348,6.17471107075976
"ENSG00000211460",7.01231975936047,NA,7.57936262230016,7.49153844336488,6.68670957914292,7.46190838429769,7.86111692411007,7.3949909401679,7.36390236317278,7.45899918776788,7.54191605788712,7.1303293037168,6.91264383330366
"ENSG00000105518",8.14567346912948,7.55938683596655,7.0667734719418,7.58726649575496,8.36973283853726,7.83365618458185,6.96177324198073,7.6212089573203,7.44425628799285,6.98230930976072,6.38158230870591,6.98678430550393,7.28926273157845
"ENSG00000142676",9.53596270732817,7.17673782623257,7.84013660712197,8.46582733605588,8.21777653195037,8.06484704612792,7.82873594529598,9.38432705027466,8.47422238018687,8.3946839557906,NA,NA,7.17750859148339
"ENSG00000161533",6.32890273570426,6.69525802438396,6.81793629086267,7.50317636072073,7.21761528054482,5.67755184618204,7.10379833674676,NA,NA,6.38026070774484,6.1219465103702,6.98237003885413,NA
"ENSG00000204822",5.87894676034102,5.58057438683674,NA,6.31947318040485,NA,5.85919130556295,5.39636686637432,NA,5.71874824775772,5.61887917351761,NA,NA,6.20469269735552
"ENSG00000072958",7.10457420744776,6.5733186206507,NA,6.98621422949165,7.37592098421994,6.88760373287681,6.79201152250176,6.35389337047399,6.26464898409955,6.41788703450218,7.29022562881086,6.63406266512274,6.34046630060541
"ENSG00000148834",7.96153372123084,7.75094991283326,7.76790032545197,8.03085497288419,8.40497598984878,7.93165133565335,7.65884722891971,7.76280938712772,7.8465947603251,7.86078196192395,8.18174927782501,7.70849524162425,8.45369707614855
"ENSG00000170917",5.99863891071644,NA,NA,6.41847706775119,5.94858912222003,NA,NA,NA,NA,NA,NA,NA,6.08018314793692
"ENSG00000088832",NA,NA,NA,NA,7.60643413661756,8.25184459872501,8.24208277969654,NA,8.41963734709286,8.01147845613874,8.1439990466194,NA,7.74709311047069
"ENSG00000104812",6.23876001326571,6.32121289582392,6.65286192611535,NA,6.55283737852956,5.4671864317353,5.91981776288966,5.9312568682252,6.52231925828058,6.4398448596406,NA,6.11838565540433,7.85078917646933
"ENSG00000244187",5.76675479372931,5.91991724094191,NA,6.37732655684411,NA,NA,NA,NA,5.70812225137172,NA,NA,NA,NA
"ENSG00000011638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05423773429447
"ENSG00000133315",7.01344594075612,6.96914607923137,6.79886863278586,7.56765274819924,6.34376270099732,6.46005105059632,6.44371810979252,6.68928678095127,6.61811956130435,6.36230410080232,5.71521560375124,6.22973756003134,7.71429093755332
"ENSG00000167107",7.92007803746933,6.89564241124025,NA,7.94120743257319,6.99351144686022,6.27110012444825,6.34505578345818,5.89389735054668,6.21153713473279,5.71640008279679,NA,6.88876934682856,7.09391959482692
"ENSG00000120733",NA,NA,NA,NA,NA,NA,4.98558311101364,NA,NA,NA,NA,5.06785938360376,NA
"ENSG00000108465",6.97616039271581,6.74017361160385,6.36047796030693,6.07458433627062,6.84432728729745,6.55695695012756,5.96584246961117,7.18601570191797,6.42172110098643,6.07463359111524,6.58402109691489,6.79890369969918,6.59643395415754
"ENSG00000152256",6.5959317917608,5.78203648777568,NA,NA,NA,NA,NA,NA,NA,NA,5.97906052767356,6.69669163842791,6.56898560546914
"ENSG00000131475",6.33178322039188,6.51516230474927,6.86952434444162,7.04752615968123,6.73633279948736,6.83041282872441,6.18800495533608,NA,6.67490994310319,5.79834153212822,6.34756531605062,6.78764480520304,5.92538195138478
"ENSG00000165637",8.21473809536149,7.91387787371905,8.19053532742548,8.17633416793682,7.73975291733502,8.00776416792114,7.3033100627081,7.61429137145885,8.18754152614172,7.4479079972711,6.57292213797422,6.94999276036733,8.80001639862349
"ENSG00000111642",5.65426016722701,5.83679808305287,NA,NA,NA,NA,6.26092031700166,NA,NA,6.33627661144677,5.93530166039374,6.11607820301357,NA
"ENSG00000135655",5.51677659516865,6.1127138860485,5.70931013133436,NA,6.80899195828987,5.64553610044323,6.13142196238316,NA,NA,5.42688172043849,5.87487727414959,5.36734779564603,NA
"ENSG00000088930",6.07476980140118,6.05770261824166,NA,NA,5.32638019416125,5.96628976591607,6.17399383117393,NA,4.85171455536977,6.19284969474922,6.43176343478676,6.06219034985145,NA
"ENSG00000170088",6.86000251141903,5.93920532497385,NA,6.43221276378476,NA,6.18671952451005,5.49600355296356,NA,5.88084117407525,5.81808800720699,NA,NA,NA
"ENSG00000215021",8.08527762450342,7.97979420708811,7.58913483158728,8.13383965792061,8.07109318344797,7.92026575829211,6.65727048960034,7.56729517177732,8.04392811497502,7.45116873980206,6.67627873092521,6.66791424715041,8.33897694187694
"ENSG00000117308",6.70980491653584,5.99135965049607,6.53460766608268,7.17347994938154,7.29417233705125,6.63125567935356,6.14476403700915,6.4590581703861,6.13764542836484,5.89777818917059,6.75509131188592,7.76428592836014,NA
"ENSG00000148660",NA,7.5389284837392,NA,NA,NA,NA,NA,NA,7.35658422516928,NA,5.0614588104393,NA,NA
"ENSG00000185721",6.30980243495624,6.48075588780043,6.39363621900496,6.30076858977334,5.51791148494727,NA,NA,6.69843236892868,5.4846487989398,5.96022283596352,6.59359976499578,6.68097265463659,NA
"ENSG00000079805",6.80554163506861,6.91431398434684,7.40523966425378,NA,6.72312423303589,7.14764897622513,7.80324872183882,6.6755480894486,6.73434507152168,6.70081228493718,7.42561281535008,8.06638683499382,6.55814882120666
"ENSG00000085377",6.92017296924262,7.10185733122291,6.68790225533592,6.20470250504769,6.64231869044627,5.92167564112694,7.31165894442424,7.19304963078876,7.21582697900458,7.04139594736956,6.85545336593471,7.13517973344504,7.55229956285573
"ENSG00000111348",7.13340902745205,7.94827087636802,7.80033754434142,7.27271112748564,7.54041076475826,8.1281545054438,7.24356736319906,7.80851497116299,7.82850189697079,7.0414149754263,8.51362354363807,7.52452167895953,7.35351349403407
"ENSG00000105355",7.46582580424009,7.17163499441255,7.19425541023167,6.39945726621107,NA,7.0734660465556,7.53495318380631,6.51955619081361,7.06984529442069,7.71357837372669,7.24498331833606,6.91675274480034,6.57750085575717
"ENSG00000115884",6.01978073040365,6.69667864417336,7.37028278129388,6.2463209800868,7.43942161705067,NA,NA,NA,NA,NA,NA,6.87845354767606,NA
"ENSG00000099783",7.69245276543677,7.16783528325274,6.637503456393,6.5757710373783,7.32922982662137,7.61099041728328,7.63401258561377,8.09583768725907,7.68615170060446,7.47599932708217,7.1014492323378,6.48966098449602,7.29657551788172
"ENSG00000136521",6.88242396719419,6.51150330584628,6.69956076456036,7.23278716109311,6.75866814505373,6.18117417103551,6.02326791554527,NA,6.53049542842409,6.301781062356,NA,5.88211302140735,8.22938346505513
"ENSG00000161634",6.76669221102388,6.82789202335339,NA,5.98544748872572,NA,7.64998077896107,6.57382435069832,7.28017998303381,7.56794796761847,6.86092037157419,NA,5.54913610957023,7.94705205110418
