,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen,colon,lung
ENSG00000075391,4.49795194048344,NA,4.18916539875912,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000105538,5.17788264326532,NA,NA,NA,NA,NA,5.87690320063233,NA,NA,6.11005064742953,NA,NA
ENSG00000103710,NA,5.05129764736833,NA,NA,NA,NA,6.25381923940535,NA,NA,NA,NA,NA
ENSG00000101265,NA,5.52212024544793,NA,NA,NA,NA,4.96875372430321,5.44140318474139,5.10282267759509,NA,4.93406513183374,NA
ENSG00000139687,NA,5.38095488764019,4.30059610474354,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000162521,5.73261889119198,6.42463447861756,6.5263872352095,NA,7.27305085645542,NA,6.57778335288348,7.20877609273987,7.08247593365883,7.43390686226858,7.06071288592887,NA
ENSG00000102054,7.05690485133647,6.92482251999637,6.3852280373631,NA,6.88371962975123,NA,7.12046902636295,NA,6.87390276309765,6.45570522877482,6.02665589344606,NA
ENSG00000089050,7.26540749653109,6.55923558579963,6.90663209707743,7.10701125553548,6.9495826530978,7.25523089093846,7.1364109428046,6.54074678289398,6.4537729386725,6.81500318071427,6.5682055694132,7.27592498187855
ENSG00000125826,5.32725673542553,6.12915819651172,NA,NA,5.78560252389806,NA,NA,NA,NA,NA,NA,NA
ENSG00000171174,6.66900057670737,5.21220624944019,6.22863667289139,6.91650043085166,NA,6.21713831362849,NA,NA,NA,NA,NA,7.13506484358275
ENSG00000182872,4.82100229293443,NA,5.5926588879763,NA,4.40013599206817,NA,NA,NA,4.93202336979324,NA,NA,NA
ENSG00000244462,6.24603055119058,6.24533903513443,6.60915570605727,NA,6.2149710756253,5.65390599757129,6.0001802048065,NA,5.90434291832324,5.80538741192267,5.77076520043648,NA
ENSG00000183808,4.1797528068975,NA,NA,4.90567110232367,NA,5.60079044212638,5.37961627946239,5.38641282241471,NA,NA,NA,5.08655053633912
ENSG00000239306,6.15366855103331,5.31317686053185,6.23505044010654,5.67502993779657,6.87417890388503,6.89459622344005,5.65099226292301,5.98273524450707,6.70462702613225,6.68301465829885,6.13253808850142,5.38781746914188
ENSG00000162775,4.1384605947257,NA,NA,NA,5.09470543826251,4.63845520911673,NA,NA,4.73610486570775,5.22776494926929,4.67679588920301,NA
ENSG00000134453,NA,NA,5.55410179022264,NA,4.68588411781706,NA,NA,NA,NA,NA,NA,NA
ENSG00000119707,5.95306832847961,5.09833756959017,6.08952099385465,5.59144026982776,6.12013921030848,5.4763174369106,5.06823670252268,5.86769085939182,5.93202336979324,5.6482443812022,5.95186817616521,6.35004172584028
ENSG00000139746,5.22463663868144,5.07445146415577,5.54552690941626,5.06001546618528,5.71638425642583,NA,NA,NA,5.11503031436547,NA,NA,NA
ENSG00000102317,6.85297987644939,6.83868741620858,7.53647480895987,6.93342318052216,7.24547741298176,7.13171393830942,7.64913926141915,7.24157827571174,5.71590840081251,6.92095089254799,6.85624682889493,6.63195389296663
ENSG00000163694,6.05099807917338,5.48219357079011,NA,6.33202872322342,NA,5.86954613340255,NA,6.16993225532944,6.51701551590025,NA,6.33791706375501,NA
ENSG00000076053,NA,5.17185711259211,5.08599646999101,NA,NA,NA,NA,NA,6.56583125818716,NA,NA,NA
ENSG00000131795,6.91900483170637,7.16832627510433,6.76027936820703,6.84319427782146,7.24482184574424,6.82533350779159,6.44401882619359,6.87783605369997,6.53292465192749,6.9131512351703,6.49473243800348,6.9671496454809
ENSG00000147274,6.58001211252942,NA,6.50589425874236,6.8989642764225,6.24096209438179,7.32865837394173,6.70128202423605,7.0658238669441,6.87274672466459,7.56769811140105,7.00804198781016,6.72478150520072
ENSG00000213516,5.08450478324623,NA,5.5011486687754,5.12975880166135,NA,6.06365216502633,5.46169214357954,5.13021133471643,5.07394122550196,5.67927271713522,4.81369278108702,NA
ENSG00000114115,8.76415077662637,7.12870800513897,8.56714823360668,6.95116028977475,9.10413112320302,7.48412130077479,7.95617795394307,6.20934301063962,NA,6.27399625013432,6.40224360277904,7.64841811996656
ENSG00000138207,7.18344068003795,7.55281794997538,7.0764382322293,8.29701352050009,7.69793579476458,8.06626265063972,7.8381954976392,7.19145192094065,6.56434243737707,6.82712026942838,7.43476521314686,8.03858230876901
ENSG00000139194,6.25265888950062,NA,5.5083576813034,8.09651908467783,NA,6.93434095540699,NA,NA,NA,7.36283629730593,NA,7.53728830088102
ENSG00000162444,NA,NA,NA,NA,6.37042082865555,NA,6.55843039685354,NA,NA,NA,NA,NA
ENSG00000168214,5.31067207493012,NA,NA,NA,6.40007044313107,NA,NA,NA,5.72494275864771,NA,NA,NA
ENSG00000157110,6.54441534103564,6.08184618476995,NA,NA,6.70632629252758,6.00376865916844,6.96146671058079,NA,5.92919490484656,NA,6.40343193582929,NA
ENSG00000100387,6.64931538318659,6.6283619527855,6.53301184000676,NA,6.8771523637391,5.7100352153656,7.09705542713947,NA,NA,NA,6.3815279777733,NA
ENSG00000180198,6.3668710299837,6.29038126287421,6.00201128551177,NA,6.40007044313107,6.4455804925194,5.93347149082445,6.80968224875163,6.72612064480115,5.66178588850712,6.37885140291182,6.28662837895536
ENSG00000179051,5.82186056328172,7.0846864169232,6.04301344313731,5.21383535711541,7.21386536057345,6.59883474904854,5.67647734959916,6.71082597182914,6.94110099625387,6.70910070355621,6.46940136860127,NA
ENSG00000049449,7.34877201384462,6.89179650891863,8.24904435870801,5.98434764816121,7.89325746053155,6.73756542703582,7.28312096639695,7.29644811769875,7.64562320614083,NA,6.87198493598748,6.75330156448305
ENSG00000117906,NA,NA,6.57433802142207,NA,6.64317029536742,NA,6.39461224607807,NA,NA,NA,NA,NA
ENSG00000142552,NA,6.14364367452879,5.87358257210214,NA,6.99060525345996,6.13634634295594,5.76953741416547,NA,NA,NA,5.39412571255686,NA
ENSG00000198771,NA,5.55060387600481,NA,NA,5.13123636850179,NA,4.95344696684437,4.94639360399343,5.20797971264191,6.12481016647059,5.19094120572177,NA
ENSG00000121039,NA,4.6878641872711,NA,6.13869879205482,NA,NA,6.40079076049381,NA,5.86680747094995,NA,NA,6.22586111713229
ENSG00000072042,7.37091999217092,6.99454451207543,7.13747635440662,7.80085816050325,7.06468545846084,7.0141342832739,7.32797597804197,7.24187406068191,7.22201590039589,6.85938557198051,6.57288443171056,7.78093127226905
ENSG00000139988,NA,5.34193057655716,NA,6.36699127229844,NA,NA,NA,NA,5.13560125071868,NA,NA,NA
ENSG00000160439,6.34184982408475,5.87908918945583,6.67133998752848,6.90620864434978,5.72786335869024,6.41193934803541,6.22628955342603,6.12486781435693,6.58398575061975,6.11184974149228,6.27862139940374,6.37406647865107
ENSG00000240857,6.45597104039431,6.09503942152523,6.18487870655468,6.19050317074168,6.14022450198113,5.59315145710898,6.67997154200413,5.96502835440811,6.55824604006949,6.18177562984601,6.35501097693167,6.414979969286
ENSG00000139547,NA,NA,NA,5.90086106337619,NA,NA,NA,6.35559748952541,NA,NA,NA,8.60046103687319
ENSG00000137710,8.81507941839936,7.51291532293503,8.19347532586846,7.97998791949928,7.76393349843043,6.95051964258537,7.62742601709977,7.17149199621457,6.95367288636836,6.78699939153627,7.20646625286104,7.52913722213354
ENSG00000122707,4.04438294707354,5.13689938612959,NA,NA,5.60228519015063,NA,5.59066906917576,NA,NA,NA,4.69324929683112,NA
ENSG00000004700,6.65109378753762,6.78117578276212,6.86551057028563,5.82550622518162,6.43070529273816,6.51510692227965,6.48772803949088,6.85518726215418,6.64637116290174,7.10970859755677,6.31925424998798,5.68764734599858
ENSG00000165476,5.75480685535442,5.19001657468926,NA,NA,NA,NA,NA,NA,NA,NA,5.48764448774724,NA
ENSG00000129625,8.1845494813207,7.77799537591044,7.80482364910287,8.10833998720665,7.76829626177104,8.00979514427311,8.10245917229635,8.10786785126575,7.88059514422797,7.99702430647763,7.48636168927767,8.09391936526658
ENSG00000115255,7.58967040203489,6.06846905809114,8.0327058956267,7.53978103128322,6.01322987308505,5.91829390287236,NA,6.1262849034575,6.01003887473384,NA,5.32259925638126,8.479821429431
ENSG00000115386,NA,NA,NA,NA,NA,8.50385858570009,NA,NA,7.54988739646916,NA,NA,NA
ENSG00000172016,NA,NA,NA,NA,NA,8.26403424306632,NA,NA,7.20408386552158,NA,5.58212071459943,NA
ENSG00000162924,NA,NA,NA,NA,NA,NA,NA,5.32427940960171,4.34635535312181,5.47759649463674,4.92417344723478,NA
ENSG00000173039,5.68825069901237,5.66585679648402,6.0816268133045,NA,6.34648562857256,5.96755898980371,5.51873857028253,5.79967611867707,6.24970864096196,6.59228082319912,6.11135260718679,NA
ENSG00000102032,6.15112459005068,NA,NA,7.32304253149032,NA,6.37357414536367,6.22108364586357,6.35597659841721,6.34969752467137,7.46768328240516,5.30693094006931,NA
ENSG00000135597,NA,5.02982716793778,6.09816000290013,NA,5.25992670063033,NA,4.8899730081022,NA,4.77017730064955,4.85366767522846,NA,5.64669697279388
ENSG00000157916,6.51410925252657,6.4494711995651,6.67415482053467,6.21577111108033,5.7019583467597,6.36076714276402,5.88803100178748,7.08166441595261,6.73788500680609,6.00575024384812,7.12131514453258,7.09073986854852
ENSG00000104918,NA,5.55411227744277,NA,NA,NA,6.70201260146849,5.62843902099542,6.16435204369993,NA,6.77720402876526,6.06469446966975,NA
ENSG00000042445,6.41420430029834,5.941774309303,5.94060591377955,6.28153736288232,NA,6.20893095195658,NA,5.00347312292986,6.79558653091036,NA,6.34635681979684,6.9274273927874
ENSG00000076043,6.96431621211106,7.11626807728222,7.01915077900065,6.96041291154131,7.27710693520339,7.12391666939422,7.21390468768176,6.85098120152003,6.50673017664042,6.57736402452909,6.95047698579675,6.10232585908908
ENSG00000049541,NA,5.75328387888383,5.45481742843788,NA,4.95575338216089,NA,NA,NA,NA,NA,5.32032091696554,NA
ENSG00000133119,4.44360715658452,5.19740682001398,NA,NA,5.6708257227878,NA,5.08066615794106,NA,5.15329947142821,NA,5.06851602270564,NA
ENSG00000163918,4.92806283379201,5.0923448640608,NA,NA,5.34033125281194,NA,NA,5.8203571219821,5.20110490603391,5.44129038988249,5.83888215346624,NA
ENSG00000111445,5.60634911432292,5.16911683171971,5.62635457236177,NA,5.4671539379162,NA,NA,5.04235673241815,5.51525037843505,4.8564967467031,5.70407300798055,NA
ENSG00000175449,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.50452037619088,5.65552371824651,NA
ENSG00000135002,5.98063956744374,5.44584220380947,NA,5.96412716648988,5.12438960087522,NA,5.98633179643299,NA,6.11072964707339,5.36245404168606,5.98525249012789,5.71706825236224
ENSG00000163933,4.8190830757437,NA,5.17074092063847,NA,NA,NA,NA,NA,NA,NA,5.3546356855506,NA
ENSG00000131378,4.82742097170062,5.78372225266448,5.58696186800394,NA,6.31896289146445,5.1577945835936,6.39717490491925,5.58965751705979,5.37014940730783,6.12732660701327,NA,NA
ENSG00000130988,7.87370995508049,5.95740890476107,6.67097205826204,7.35354673144993,6.97238956911218,6.87611539272392,6.75148010431642,5.26822812217748,5.73812180860143,NA,5.9149846552765,7.82924975851279
ENSG00000148908,5.84660305152594,6.30333504274166,NA,4.91056320683705,6.16567433873165,6.56565199010702,6.28695112384082,6.44223246603576,6.28692313570767,6.59964200889503,6.5783075055636,NA
ENSG00000186326,7.02861191506623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000112077,NA,5.90843288786842,NA,NA,NA,6.42039085656578,NA,NA,NA,NA,6.08869205850193,NA
ENSG00000144468,NA,NA,NA,NA,NA,NA,5.63557397795608,NA,NA,NA,NA,NA
ENSG00000106615,7.05304000864275,6.79784042551158,6.63169726326157,6.19195236864634,6.81582469261671,6.58274240925776,6.6756387406359,6.73354404693738,6.48312146603674,6.60095889149952,6.9796211896199,6.5628264148351
ENSG00000067560,NA,7.69841755914067,7.45559521146538,7.0493909907251,7.92757875078777,8.03480606949428,7.89839416511674,7.69459089851877,7.36878164634824,8.07953645800904,7.64596109702108,7.61855326315875
ENSG00000143878,5.95860210327672,5.94319662255586,6.35423469571694,5.56432141024966,NA,NA,6.38704135236574,NA,NA,NA,6.18147404985756,6.35651473867796
ENSG00000155366,7.4866004793062,6.11476562227007,7.20873046838944,7.51440654746552,6.56459837331274,7.25014149495063,6.88708091429414,NA,6.4385885666693,7.46130658916166,6.75236044188479,6.20480486613194
ENSG00000177105,6.68256021150025,7.03532014301166,6.68121583309166,6.25816189256963,6.98412844038553,7.35004226508861,7.0891912292149,7.05093660885158,6.97072617988424,7.79643152445752,7.14922534105323,6.82403454841454
ENSG00000140983,5.24674470972384,5.89270473800391,5.56141235559458,6.45489355126681,5.59479731189305,NA,6.3787077404223,6.26042864379257,5.96670454789492,5.12399820411024,6.12909612563837,6.55924977390596
ENSG00000131941,NA,NA,NA,NA,NA,NA,NA,NA,5.75953588724822,NA,NA,NA
ENSG00000177963,5.9801306853344,6.22682314303714,6.50288474335987,NA,6.51558927015624,5.94131061801348,6.44814863781556,6.07430952925563,6.35815512650863,6.39331561088468,NA,5.69337790838441
ENSG00000164327,5.21394254684008,3.90406416215073,4.23400900908901,NA,NA,NA,NA,4.11286212273964,3.88542348835279,4.92468689525832,NA,4.17977594987445
ENSG00000188026,5.05176974689933,NA,NA,NA,5.85675954130134,NA,NA,NA,NA,NA,NA,NA
ENSG00000100599,NA,NA,5.43228317107701,NA,NA,NA,NA,NA,NA,5.35574483145571,NA,NA
ENSG00000135249,5.66612469114617,5.22447771259185,5.88613754106647,NA,4.32212770890902,NA,NA,5.03165185096886,5.54933928827892,NA,5.22614618871259,5.32587992017808
ENSG00000137275,4.78030290744084,5.55931442086345,5.05343634921811,NA,NA,5.65004902823018,5.12665069281568,NA,5.57346885045202,5.91925167287547,5.45688357769825,NA
ENSG00000143622,NA,5.08780244030818,NA,5.44522942463799,5.20739609758843,NA,5.2333917692844,NA,4.88758234851856,5.69922383351697,NA,NA
ENSG00000176623,7.29024836526466,6.83777501508212,6.91279993875102,6.86353767003547,6.31728454838323,6.32297536096395,6.47324870843586,7.00586699870406,6.6053130151431,6.7076899427917,6.34659942678013,6.12802888252456
ENSG00000115841,6.49400145037612,NA,NA,NA,NA,5.80092039010812,5.47011044997787,5.46814208389784,5.82382764017723,6.00225841010742,NA,6.14349092658911
ENSG00000137824,NA,5.9268563088677,NA,NA,5.68502784262465,6.0258918751627,NA,6.11984516245178,5.54904464813064,6.10119551859791,5.56486060977888,6.1822094109324
ENSG00000155906,NA,NA,NA,6.53729251801172,NA,NA,NA,NA,NA,NA,NA,6.34720238284338
ENSG00000129538,NA,6.10820909166333,7.04944016583507,7.0283682978134,NA,6.65867316102478,5.93197669956628,NA,6.19714661348935,NA,NA,NA
ENSG00000169385,5.61924989896897,7.24995974840878,NA,7.79955071831176,NA,7.37803791418641,NA,6.72404720719808,8.00547940350334,8.3340821599026,8.33741238014399,7.36256405105337
ENSG00000169397,6.53900078108032,6.29222230135169,4.57667186496184,NA,5.48416221542386,7.25964209587908,6.1477825048728,7.1960399044705,7.3422188737333,7.9964024851874,7.94498483902858,6.97799253231665
ENSG00000258818,5.37699645074067,NA,NA,5.54812707856264,5.90221917912127,NA,6.55359333591523,NA,NA,NA,NA,NA
ENSG00000169413,6.22883648752793,5.30839341480771,5.32615417481424,7.33267311700876,NA,6.45050700675019,NA,6.11322897592935,5.6619524400625,NA,NA,6.33262431003457
ENSG00000104889,5.54999585153065,5.85456749263431,5.47746290362306,NA,5.76205756709895,NA,NA,5.50173636148011,5.08688745727859,5.31492374433645,5.33789802973474,NA
ENSG00000172922,5.66905641177766,5.90462689977542,NA,NA,6.30738443573802,NA,6.13486469709978,NA,5.89755396264607,NA,6.21683921116686,NA
ENSG00000135828,5.11753643271034,5.79594286441617,5.6134090191134,NA,4.22961936684242,NA,NA,5.0326316471699,5.16329575788185,NA,4.09030238514902,3.84632901683625
ENSG00000026297,6.60098378012383,6.58920932134578,6.0586093233548,7.42034737763201,6.38301035702398,6.96853417429926,6.27970737410338,6.33506888935242,6.78873476116204,7.4602531486916,7.02511365983066,6.78002928669158
ENSG00000124226,5.19242805533121,6.03985383041058,NA,NA,5.90118657013724,NA,5.77948129125356,NA,5.33797652679605,6.19252456031054,5.8230889984285,5.56316551608316
ENSG00000164068,5.39649575219757,5.81577996653214,5.43628465979915,NA,NA,NA,5.64589281248948,5.0948600403139,5.40943907572021,5.80723904331976,5.85611697987191,NA
ENSG00000070423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82179476046375,5.16877951492958
ENSG00000013561,5.84731348568439,5.72028919286421,5.53834320650034,NA,NA,NA,5.67300760159385,NA,5.48158090879353,NA,5.51866709786707,NA
ENSG00000120925,NA,5.40333230248866,NA,NA,6.41634673200822,NA,NA,6.24820138268491,5.91134964968604,NA,NA,6.60120352409147
ENSG00000168894,6.08177922676753,6.23588105750695,5.95505941185699,5.56192251028994,5.60411667140508,NA,NA,NA,5.88437289263817,6.36641659428118,5.88455856094825,NA
ENSG00000138942,NA,NA,NA,NA,5.72219920163645,NA,NA,NA,NA,NA,NA,5.99110942249537
ENSG00000155827,5.28447585300532,5.68036535717352,5.65156202198435,NA,5.825255099128,4.49865783064795,NA,5.1545814951239,5.91377005544678,5.33897198011855,5.17720308683733,NA
ENSG00000173821,5.40041709537517,5.58496490991115,5.8687323852547,5.6271885057133,5.13315560995886,5.3051727365693,4.44595956608901,6.51663055488536,6.14044556124284,6.48791395258216,5.28614312563604,5.88978162876869
ENSG00000092098,5.10994958023059,5.14454597711059,5.00689105012986,NA,4.69046293205883,NA,NA,4.21114513832838,4.00448339639193,6.3858198461314,NA,NA
ENSG00000103549,6.0774042463981,6.70145124616604,6.23709014108884,NA,5.80962972295857,NA,NA,5.09077582318487,6.62981356885403,5.19139197567127,6.99322824047701,NA
ENSG00000023191,7.40313768662638,7.90925771875719,7.62264572607931,7.13176616528326,7.60238394207024,7.83505320795726,7.96256555549937,7.31139924520538,7.31015375080082,7.83600294306102,7.64666285492757,6.86918535892069
ENSG00000184719,6.11630881465542,NA,5.32029869334087,5.94281373330534,NA,5.53912169392095,NA,NA,NA,NA,NA,NA
ENSG00000101654,NA,NA,5.51196520226329,NA,5.69450172799965,6.17669711229054,NA,NA,NA,5.738637002346,5.74738459563037,NA
ENSG00000176393,7.21136085915512,7.39388280654515,7.13102535476997,6.76576347176005,7.3350488493823,7.40595079637089,7.05358816378854,6.95119997219447,7.22341639977758,7.48025525883719,7.22599228508646,7.59897224339369
ENSG00000169855,NA,4.47591596750446,5.34747639489657,NA,4.6968051546746,NA,4.17797445198243,NA,NA,6.33880681075583,4.66391548585646,NA
ENSG00000067900,6.00021709297223,6.6872305061075,5.50833856454656,5.86172426314398,6.16389384042469,6.17663524477636,6.19284069818031,6.36376313760259,6.33089652286066,6.52700163758003,6.68622220419864,5.83666616619046
ENSG00000134318,5.94333620204965,6.46690182096744,6.27447242077674,6.07041076095707,6.60617707418981,5.83554540333109,6.94710536448373,6.18023887599848,6.6816472112987,6.65111546353573,6.53704064498706,5.73721818464126
ENSG00000067836,5.1735067702081,NA,NA,5.8181821325615,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000125995,NA,5.71500079799414,NA,NA,6.09679269788906,NA,6.26185782787952,NA,NA,NA,5.90050725904881,6.38376615883997
ENSG00000102218,6.1669035238718,6.13430632585697,6.13440756853502,NA,6.26966521502371,6.53848344535063,6.10381190194215,6.42934656481263,6.10539909232566,6.72327248054916,6.19197456606953,6.13394307892754
ENSG00000132383,5.88069357327582,5.99339710194458,6.29574204243425,5.78042865908734,6.85734091091643,6.49100060872992,5.68856051025366,6.35504086383885,6.56930808683063,6.8448278080151,6.13857384469741,5.61047196537007
ENSG00000117748,6.42512647050877,6.46369133553196,6.90444903454444,6.11678863553002,7.35668823627195,6.94547886078696,6.73252426281185,6.67845926921106,6.62645044145258,6.85550363958134,6.20991743097731,5.88918645526842
ENSG00000106399,7.01861729251944,6.57522635091314,6.61866774369548,6.69318491062757,7.37877624517909,7.05939790001019,6.38912664531541,6.96538866683419,NA,6.55466351407925,6.12334759357375,6.5005161094747
ENSG00000103932,4.20822630593558,NA,5.5069024042368,NA,NA,NA,NA,4.6183099167045,NA,NA,NA,NA
ENSG00000005175,5.27946160925767,4.55751341533818,5.59563991344702,NA,5.12967529707418,NA,NA,NA,5.40040304522878,5.49955407549394,NA,NA
ENSG00000197713,6.70537613976649,6.71294697469492,6.6506675621839,6.6654726935486,7.09900111335546,7.15595724805303,6.88308070936715,6.70039047648688,6.56890048991484,6.8097660086108,6.69017306650573,NA
ENSG00000153574,6.09878212431469,5.99527888455606,NA,NA,5.34130802322156,6.55367820085382,NA,6.7931981623371,6.55181044492953,6.59783612413347,6.44700284227138,NA
ENSG00000198755,NA,6.01568365119662,6.84478530380578,7.38752133027296,NA,7.07912349736301,NA,6.52069509316237,5.5750703710082,NA,6.57680025076125,6.99193113213016
ENSG00000142676,NA,6.47824033922051,7.32659598002213,7.87203695957426,7.08861383274434,7.01940908939267,6.60067808482456,7.38889995391416,NA,NA,6.21872164002492,7.49543965507072
ENSG00000197958,5.42204786470588,6.07619570788485,6.8920247518735,7.44489802860367,6.13252489675358,6.92423951580398,NA,6.85525928644721,6.39904132733575,NA,6.34089510556773,7.37493878976766
ENSG00000167526,5.54445253492783,NA,6.24529462902633,NA,NA,6.54608121004977,5.72628965374666,6.62559465616718,NA,NA,6.42928641339763,7.06262059811249
ENSG00000142541,NA,NA,6.05995339004378,NA,NA,6.43006832634115,NA,6.25181273187582,NA,NA,NA,6.33069881593875
ENSG00000188846,NA,NA,5.58396865360814,6.22107638972335,NA,5.68353922560064,NA,6.1784556348918,NA,NA,NA,6.81272391179973
ENSG00000174748,NA,NA,5.59516275697219,NA,NA,6.55903355648566,NA,6.30802694032068,NA,NA,6.75369602996969,6.42542269713042
ENSG00000063177,5.38548115016924,NA,6.29945338641747,NA,NA,6.76138647944431,NA,6.62430273945363,NA,NA,6.35652258456622,6.90560189240238
ENSG00000105640,NA,NA,6.16454109667935,NA,NA,5.51236666038331,NA,6.34804790038685,NA,NA,NA,6.80866619998313
ENSG00000108298,6.1578494804529,NA,6.25728379061508,NA,5.30275052496573,6.3111770481819,6.03320894997238,6.74920742630128,NA,NA,5.78944907731854,6.89542613420122
ENSG00000122026,NA,NA,6.41677224722916,NA,NA,5.26260262005855,NA,6.66138024140798,NA,NA,NA,7.02945649380547
ENSG00000116251,6.95916068760598,6.39425184962383,6.79501595250332,7.73590910775951,7.39635737649533,6.84661541683776,7.47733459091152,7.91130538686295,6.22658848037129,6.20263729732553,6.61231347622147,7.92026237464822
ENSG00000125691,6.54414248845215,6.65798973950606,6.91731123441652,7.19284178508192,7.33527721309249,6.24942262648449,6.66469447180001,7.29543283440788,6.04792704377786,NA,6.72449415971293,7.61080959617453
ENSG00000198242,6.18937800584203,6.30934760015987,6.65323589667065,7.23044520103016,6.71070204388877,6.88833268233333,7.32014299398435,7.65476505285778,5.51380883613046,NA,7.24176060314288,7.5864463560715
ENSG00000114391,6.67100613053641,6.03748020206724,6.89927328308924,5.98020543833945,6.77077132760074,6.12144718974181,6.33098535534893,7.17117121698107,5.12439853644875,NA,7.06922331406656,7.38176913674837
ENSG00000037241,NA,NA,NA,NA,4.93368424578551,NA,NA,NA,NA,NA,NA,6.19235349995249
ENSG00000131469,5.43373784051943,6.07517788223863,7.05182587790705,7.48574411125608,NA,7.66904997841168,NA,6.99231843549179,6.52611034044387,6.64475569037821,7.60207503690322,7.52895388526376
ENSG00000166441,6.33689980935953,5.37763791594133,6.42474761437376,6.16268283466802,NA,5.63381059121551,6.56157995285614,7.18685224386922,NA,NA,NA,7.04403685439113
ENSG00000108107,4.99320689774395,NA,5.5193432683721,5.29680959218017,NA,6.24358203440698,NA,6.52908503656564,NA,NA,6.75431668546538,6.91515967730129
ENSG00000162244,5.6068218860167,5.81120521461318,6.05582736591868,NA,5.01957329239438,NA,5.64140313805745,6.40863386395737,NA,NA,6.69228242264571,6.75876111757492
ENSG00000100316,5.17556979273499,NA,5.95186971247887,NA,NA,6.2418084388942,NA,5.80797249586621,NA,NA,6.30738551956228,5.272481670884
ENSG00000156482,5.98540850909998,6.37670268547615,6.34291171705372,7.08360634000618,NA,6.24675899954709,5.67645116756558,6.45100804732019,NA,5.40146348251457,6.25890994026606,6.80242624487557
ENSG00000071082,6.13959575846997,NA,6.8903224879265,7.26910710794423,6.36150049255383,7.04506188377845,5.99479185116804,7.35979968219199,NA,NA,7.2124784074432,7.58174463855564
ENSG00000144713,NA,NA,5.85263848639017,NA,NA,5.71635274617309,NA,6.14140954350873,NA,NA,NA,6.87158952589332
ENSG00000109475,NA,NA,6.54178179079643,NA,NA,6.56041008531447,5.17015706511592,NA,5.83682992762542,NA,7.10590696345472,6.9144138194521
ENSG00000136942,6.35648478060522,NA,6.5431072882399,6.400863794339,6.28064245392333,6.79003851058639,6.99193945634859,7.25264680337827,NA,NA,6.76620999255105,7.3865183690597
ENSG00000182899,NA,NA,NA,6.53884742282439,NA,NA,NA,NA,NA,NA,NA,6.2867351595522
ENSG00000130255,NA,NA,6.36279130256513,NA,NA,6.18254995709674,NA,5.40002295050795,NA,NA,6.24996568068196,6.78485981907648
ENSG00000165502,NA,NA,NA,NA,NA,NA,NA,6.57420783422232,NA,NA,NA,NA
ENSG00000197756,NA,NA,NA,NA,NA,NA,6.07417642400343,NA,NA,NA,NA,6.21901064404299
ENSG00000172809,6.48709593420329,5.81417858065807,6.55887571534657,7.76120657147121,7.93628573566173,NA,7.32098076397672,7.90117998786382,NA,NA,6.60891041450909,8.14835860760607
ENSG00000174444,4.775967056454,NA,6.50559616777562,NA,NA,6.37710787928646,NA,6.60071116132602,NA,NA,6.05494518181086,6.39146796798213
ENSG00000122406,5.93014384761187,NA,6.4446438266546,7.03603169732737,6.46392899198414,6.35395704129912,NA,7.19030656071756,NA,NA,6.43791380028788,6.79822686325501
ENSG00000089009,NA,NA,6.25389686150243,NA,NA,6.37444801712625,NA,6.06651810409471,NA,NA,6.14420735914391,6.30225606683891
ENSG00000147604,NA,4.58878232261751,6.46339279498436,6.63509602776669,NA,6.83532483300366,NA,6.75812515862386,NA,NA,6.57781479779147,7.29644833299541
ENSG00000161016,4.59196566786469,NA,6.22958209600762,NA,NA,7.00701528552744,NA,6.69156849431561,NA,6.32286023302546,7.1644800028062,6.97662826293407
ENSG00000163682,5.95145894882101,NA,6.737579739147,6.72675941227363,6.84665684316384,6.72595482974815,6.36932511857111,7.53043956236356,5.39401635257792,NA,6.58241891000461,7.09959649815827
ENSG00000137818,6.98629688491899,NA,6.38220974765441,7.51341670206402,NA,7.04266797152373,6.95506280685832,7.11840686902699,NA,5.76019931817834,NA,6.23337048494446
ENSG00000177600,7.03686832998106,6.9931242911331,6.91716210762926,8.05921046222324,7.12572323297369,6.85426975302447,7.34670731461898,7.29517137747252,NA,NA,6.65068768327159,7.39914547552417
ENSG00000163902,6.97259621060898,6.78472729262863,7.36421891662354,7.0339710662876,7.42558034330635,7.23130533887964,7.24807217625556,7.68914706513046,7.87312759383606,7.13675242447659,7.15747873479224,8.14201346322974
ENSG00000118705,6.32420011678538,6.81125817412571,7.11228228595715,6.58520032063328,7.35139696281387,6.99555016254302,7.17915270879121,7.48355359388615,7.57006403912229,5.84424923362981,7.06395293336061,7.7942852105287
ENSG00000163684,NA,NA,NA,5.17334475091457,6.13648799430993,NA,6.27794786305341,NA,NA,NA,NA,NA
ENSG00000164967,5.37281998167897,NA,NA,NA,NA,NA,NA,NA,4.69593862268236,NA,NA,5.69263775650852
ENSG00000148688,5.51931598559096,NA,5.85094803215802,NA,NA,NA,NA,5.64938652651407,NA,NA,NA,5.30451659527106
