,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,colon,heart,lung
ENSG00000110536,6.70993954734702,NA,NA,6.67199163555558,6.4064058437531,NA,NA,NA,NA,NA,5.08758079688331
ENSG00000196396,6.2465724341217,NA,5.214493371849,NA,6.72369684388346,NA,5.63631479465919,NA,6.22607598079779,6.15302996362228,6.8774473155366
ENSG00000179295,6.7822719136769,NA,6.50951667800695,6.08221351567293,5.22022378838505,6.3063427768812,7.02002480027857,6.14022040921418,6.9303340022366,6.59503205539017,6.05281022674209
ENSG00000127947,5.49510010328508,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58385041421139
ENSG00000076201,5.87402350834735,NA,5.7280395011739,NA,6.57884473498245,NA,5.14670470684207,NA,6.09605745381278,NA,4.72456497853507
ENSG00000111679,6.11544408343624,NA,NA,5.53542113657336,NA,6.37981844012254,NA,6.02949082542295,6.51997522725322,NA,6.32685920136977
ENSG00000143851,NA,NA,NA,NA,5.89555288289296,NA,NA,NA,NA,NA,NA
ENSG00000169410,5.48853661580134,NA,NA,4.91146421930569,NA,NA,NA,NA,5.324790704874,NA,5.155339352137
ENSG00000132670,5.21516150829487,NA,5.30073323360151,NA,5.32792781044681,NA,NA,NA,5.84263655295615,NA,NA
ENSG00000153707,NA,NA,5.84175553367345,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000132334,5.0421027680373,NA,NA,NA,NA,NA,NA,NA,4.78985937658546,NA,NA
ENSG00000142949,NA,NA,5.72996279176059,NA,NA,NA,4.94462601384382,NA,6.01812259091845,NA,NA
ENSG00000144724,5.29085787650289,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58828202901047
ENSG00000149177,NA,NA,NA,NA,NA,NA,NA,6.05462994984003,NA,NA,5.11538887666841
ENSG00000152894,NA,NA,NA,NA,NA,NA,NA,7.1063464145286,5.45571857674946,NA,NA
ENSG00000105426,5.44018465407089,NA,6.18106138822707,NA,4.1317717943519,NA,4.95906267640093,NA,5.44158278673052,NA,4.61012932847529
ENSG00000177469,7.33665982345442,7.66638426527638,8.43500594742231,7.18229962151323,7.87855368825539,7.7892398110453,8.61590192436452,6.94867957825158,8.52043268033768,8.65738927388254,8.8254804745911
ENSG00000187024,5.42429347156681,NA,NA,6.03514178042769,NA,NA,NA,NA,NA,NA,NA
ENSG00000141378,6.82881451392801,5.6722413705365,6.65371652253459,6.42252569099561,6.94020167681756,6.02929244753467,6.00020711221602,7.08474275483677,6.22094304110114,5.59025738378762,6.71314059310942
ENSG00000184924,6.27542653674164,NA,5.88972295382754,6.49100155816767,6.59699470810671,6.09896155240817,6.47525138498454,NA,NA,6.50794272898274,6.64666460516829
ENSG00000163661,NA,NA,NA,NA,NA,NA,NA,NA,5.64254754321487,NA,NA
ENSG00000134644,NA,NA,NA,NA,5.29808155824624,NA,NA,NA,NA,NA,NA
ENSG00000055917,NA,NA,4.98773895738912,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000185129,7.30124708863621,NA,7.69463087763524,7.38870539518638,5.86604965985306,7.17374016790102,7.46092182575282,6.80903317878606,7.18597207094891,7.29061540016249,7.20441110505547
ENSG00000146676,6.62196519113258,NA,6.61908800177836,6.44264671849582,6.2881577752147,6.71035255056219,5.85219647502265,NA,6.0738457885858,5.65492942093135,6.66252519433351
ENSG00000177192,6.0360697006977,NA,5.07823186388717,NA,NA,5.22650655680588,NA,NA,5.327324084117,NA,NA
ENSG00000091127,NA,NA,5.08088604767312,NA,5.34741095275493,NA,NA,NA,5.12260219828735,NA,NA
ENSG00000100362,NA,NA,NA,6.93736257989396,NA,NA,NA,NA,NA,NA,NA
ENSG00000073008,6.05918461763137,NA,6.06581421288322,NA,5.95702445696496,NA,NA,NA,NA,6.90768041377211,NA
ENSG00000110400,NA,NA,NA,NA,NA,NA,NA,NA,5.97502044948722,NA,NA
ENSG00000130202,NA,NA,NA,NA,6.11903690147855,NA,NA,5.54819207020953,6.22449727313589,NA,NA
ENSG00000177707,NA,NA,NA,NA,5.66922130206486,NA,NA,NA,NA,NA,NA
ENSG00000130508,NA,NA,6.11703937881653,NA,5.82720159494031,NA,6.49196472087073,5.0369848368452,6.11047370469455,NA,5.96232031674145
ENSG00000176894,NA,NA,5.76787687906139,6.1938762495991,NA,NA,NA,8.03686181073127,NA,NA,NA
ENSG00000101417,NA,5.96927207373124,NA,NA,NA,NA,NA,NA,NA,NA,6.26307071003704
ENSG00000089159,5.98733103180897,NA,NA,6.06715824489328,4.86582118555437,6.66981762614042,5.82437780044618,NA,6.77245872829634,6.04358368880793,6.96732261986373
ENSG00000103490,NA,NA,6.64392316097901,6.01085702893639,5.69320552654948,NA,6.43767634335376,NA,6.97124523703044,NA,6.95741394475384
ENSG00000183010,NA,NA,NA,NA,NA,6.71841387950355,NA,NA,5.97057003830937,NA,6.15483942599968
ENSG00000143811,6.39396107133753,NA,5.27785459192263,6.17392645064855,NA,NA,NA,NA,NA,NA,NA
ENSG00000104524,6.31852244214126,NA,6.12581374446504,6.54534250110153,6.20680395261209,NA,6.40053506112912,NA,5.93246377102579,NA,6.76409261950878
ENSG00000100994,7.3597596164157,7.4491401013856,7.56380948716381,6.00078094499406,7.73685865390474,7.13485803386123,8.38512668100291,6.84104852629918,8.05136326904948,8.29135464496387,7.45550498252417
ENSG00000100504,6.75331489310365,5.54961053167488,6.8985708640318,NA,6.62760602196071,6.45996896555086,7.02147817882866,8.34913874187227,6.67459866737561,5.81039442812407,6.65175064984933
ENSG00000068976,5.82399559115597,8.37809859740458,6.26707040507476,NA,6.68106971635617,5.43299468017587,7.12959955266648,NA,7.09356001381459,7.41143304070956,NA
ENSG00000121350,NA,NA,NA,NA,5.71445461388431,NA,NA,NA,5.34619488532915,NA,NA
ENSG00000145337,NA,NA,NA,NA,NA,NA,NA,NA,5.85210356855406,NA,NA
ENSG00000126838,NA,NA,4.65839417404142,NA,NA,NA,NA,NA,6.10201432690766,NA,NA
ENSG00000172053,7.18912520692553,6.93392901558169,6.67570316269095,5.95597496852264,7.28213324837123,7.44714568924477,6.86374075708973,6.68199914918663,6.82146267600166,6.43844299134284,6.91918438475631
ENSG00000151552,7.59417147911491,7.25935218724978,7.30700503665695,7.78272688252262,7.40015872895865,7.3567154562713,7.60612388558329,8.24179926309214,7.31177409376318,7.58907171283905,7.03022679344037
ENSG00000112531,5.85545252239314,NA,6.17427394945713,NA,5.46464771344333,NA,NA,NA,6.02613358321194,NA,5.8581590115674
ENSG00000115828,6.59538598080914,NA,NA,NA,NA,6.54961450568177,NA,NA,NA,NA,NA
ENSG00000011478,5.84107151411631,NA,6.12705903931529,NA,NA,NA,5.63379161259761,NA,5.61078192162902,NA,NA
ENSG00000103485,7.3336890417039,NA,7.10578024134682,8.161271973127,5.29661714925424,5.96503944995703,5.66228401833268,7.88801339305849,6.32529856434322,NA,NA
ENSG00000198218,NA,NA,5.47171728237303,NA,5.97994232557546,NA,NA,NA,5.27250456133839,NA,NA
ENSG00000130348,NA,NA,NA,NA,NA,NA,NA,NA,5.10954241510061,NA,NA
ENSG00000116260,5.26618464165091,5.5796211462296,5.54219270373163,NA,5.95809186979602,NA,5.47751376135526,NA,6.67039736518793,NA,6.1229791749733
ENSG00000213339,6.01292154554456,NA,6.21311592879068,5.48527954546176,NA,5.73973837472804,NA,NA,5.73733837428358,NA,NA
ENSG00000151576,NA,NA,5.4807245273028,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000084733,7.4426051789648,8.22934788406809,7.51511176967912,7.47169353201191,7.32953232989352,7.13745213504478,7.43814718712602,7.19677461535117,7.48628134826316,7.08703061567754,7.7316816242904
ENSG00000103769,NA,6.68169459451804,NA,NA,6.10721998878749,NA,NA,NA,NA,NA,NA
ENSG00000185236,NA,NA,NA,NA,NA,NA,NA,NA,7.24137416420665,NA,NA
ENSG00000156675,NA,NA,NA,NA,NA,5.58596282248181,NA,NA,NA,NA,NA
ENSG00000135631,NA,NA,NA,5.10489163169091,5.48406547254114,NA,NA,NA,5.36626762171551,NA,NA
ENSG00000206418,5.78149687457294,NA,5.73185974611497,5.53138249101763,5.49714064757783,NA,5.97465398499679,NA,6.38545345371722,6.8311458646876,6.55301860158061
ENSG00000143545,6.36929008943868,6.29236729877894,6.3803864551572,6.59876482015211,6.42131133690518,6.57747006769033,6.77088786769622,NA,5.61201795215321,NA,6.92719243170608
ENSG00000119396,7.29556709996248,7.96147036595015,7.5824911465778,7.85366755555926,7.77235625249717,7.35434132980188,7.71425497186716,7.42197522552995,7.74812849973053,7.36834579425987,8.09464531336411
ENSG00000124839,NA,NA,NA,5.87420524204596,NA,NA,NA,NA,NA,NA,NA
ENSG00000099246,7.55009376208074,7.941548039061,6.96080715664449,7.24466904620237,7.48357827468082,6.50008799869751,7.01841194165764,6.75485484144888,7.09971666578907,6.83438134995043,7.20803390978273
ENSG00000138069,7.82040508993819,7.05613247080315,7.83652493937558,7.45179818741727,8.01644258960031,8.03490185468403,7.96781089575579,6.58923793287423,7.97502713778343,7.00622107130626,8.22389379844877
ENSG00000174903,NA,8.53414943426523,NA,NA,7.39846035410913,6.97411857721115,NA,NA,NA,NA,NA
ENSG00000139832,6.25688604455813,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.01397510625483
ENSG00000080371,7.4621433368292,7.55594492994024,7.26779358337392,7.65360054109407,7.12189769960704,6.91703788543422,7.29696733005741,6.93061150398303,7.0520359681956,7.57391907553349,7.56260644526234
ENSG00000124209,6.44171084220957,6.97464845355627,6.09629413615539,6.26652898371959,5.72704907903002,NA,NA,NA,6.18146342542413,NA,6.31561381544081
ENSG00000112210,6.06695919786712,NA,6.63959435320414,6.31844394886866,5.77751410187906,NA,7.50198201090428,NA,7.74160651774192,NA,7.04273643604512
ENSG00000169228,5.95832493164405,NA,5.65818264294673,6.32477833862961,5.66212817648752,NA,5.69365165660855,NA,NA,NA,5.90944070503102
ENSG00000132698,NA,7.75993673280816,NA,5.86812538847574,NA,6.72907455309432,6.17894281619761,NA,5.65166935048672,NA,6.89776677458919
ENSG00000069974,7.02098244291842,NA,6.24036607070437,6.242721221205,6.3853469020675,6.69933441128709,7.2248413197857,6.87559961305214,6.76356052928747,NA,7.4520357001163
ENSG00000041353,NA,6.80701053655318,NA,NA,NA,NA,6.96695005408265,NA,5.83916629556052,NA,6.26951491577351
ENSG00000157869,NA,NA,NA,NA,6.37932627279704,NA,NA,NA,5.90725468026818,NA,NA
ENSG00000104388,7.63829952367295,NA,7.53074002737146,NA,7.77956664373871,NA,7.79773677381909,NA,NA,7.43887727750928,7.9268433129821
ENSG00000129472,6.04170842089144,NA,6.09045291470536,NA,6.62879095936812,NA,6.42977283918455,NA,NA,5.80740345651869,6.15604478983222
ENSG00000137502,5.45850187468639,NA,NA,NA,5.24992782431036,NA,NA,NA,NA,NA,NA
ENSG00000168461,6.67599818196322,NA,6.89263067571803,NA,6.98931599975423,NA,NA,NA,NA,NA,7.03556887802973
ENSG00000118508,6.4747551542918,NA,NA,6.00709140471404,6.23225954825913,NA,5.63212012752327,6.25944328139743,6.83516075886123,NA,7.08389615325759
ENSG00000109113,6.50816597130337,6.60293272939136,6.79804823691346,6.02028473609569,5.83987882526389,NA,6.73480227625151,NA,6.09018194355276,NA,6.29488836912256
ENSG00000111737,6.41423776548672,7.10258564483589,6.92971162833374,6.80396150297819,6.58312953991181,6.81864846785724,7.24038282980968,6.08698501721564,7.11473694952947,6.30141373354931,7.33304239035848
ENSG00000123892,5.5568691265406,6.02394861841617,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000105649,6.88954819972925,6.7734625312613,5.78108542161878,NA,NA,NA,6.52725817200769,NA,6.5814857088363,NA,NA
ENSG00000169213,5.46256269905419,NA,NA,NA,NA,6.18663166837369,6.34766728323654,NA,NA,NA,NA
ENSG00000105514,6.48231607181269,NA,5.26635123626179,5.88029136874846,NA,7.89962228473751,7.14792282827681,NA,6.40469870380888,NA,6.58063957519137
ENSG00000115839,6.2197416610463,NA,4.86000086529449,NA,6.30424278209427,NA,4.90768296698295,5.58230576090463,5.66733836878142,NA,5.43252030667074
ENSG00000118873,6.19128330081852,NA,5.11997903788169,NA,6.43184782042439,NA,6.29365723611921,5.7000110654112,5.55230563994531,NA,5.21203682876169
ENSG00000167994,NA,NA,5.73927801367113,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000172780,NA,NA,NA,5.30690233072903,NA,NA,NA,6.69316943504367,NA,NA,6.4777220589486
ENSG00000168118,5.24536458763476,5.79876566106757,5.97328514421582,6.18608880921976,5.92277029197393,5.69404191512263,6.5447482737521,NA,6.14935357811945,NA,6.3997407304155
ENSG00000167578,6.46748971275747,7.13045781540688,NA,5.96850161315723,6.76614237271653,6.73299758699475,6.39279473672645,NA,6.48041991510641,NA,5.95180984473438
ENSG00000144566,7.50433491180246,6.93689602614407,6.5842255618045,7.1146161259421,6.61763489046601,6.59007171501916,6.37548313625211,NA,NA,6.85056278771093,7.2424954523828
ENSG00000111540,7.02808300701784,7.63252671429533,7.80332115910645,7.06584053410338,7.68629716922128,6.90521364376227,7.73684741357471,7.41961669164808,7.80704280752166,7.45191860287751,7.56332874706679
ENSG00000175582,7.62467391879993,8.428303575166,7.5767357952727,7.89941271503965,7.7633246459454,NA,NA,NA,NA,5.62327229884282,NA
ENSG00000154917,5.00488000724063,5.57684526235504,4.9907991893856,NA,5.53074924855892,NA,NA,NA,NA,NA,NA
ENSG00000075785,7.78563586917077,8.09857764441084,7.88489165331754,7.87122858982208,7.81179038020014,7.73861675136458,7.78981305774852,7.45839376981001,7.64078949692299,7.40992768571224,8.08564675052371
ENSG00000167461,6.9457245563162,7.73308867982251,7.05613111484103,6.97730961328861,6.8244838725109,7.19501820002298,7.16718157961133,6.78347466395654,7.17132543104555,5.64535838494317,7.42314822448243
ENSG00000166128,6.67832713811145,6.65775202445209,7.16163532558888,6.44654743553805,6.74778010189763,NA,6.55820566061104,NA,6.29095424982561,NA,7.38007206362343
ENSG00000123595,6.74491072850848,6.02656414195308,6.29782264806197,6.33974309370676,6.24883754470368,NA,5.91984231474042,NA,5.74982806434574,5.69132286286012,6.49949250416019
ENSG00000123570,NA,NA,5.82356378926307,NA,5.22693444848472,NA,5.81572299549105,NA,NA,5.75174806016288,NA
ENSG00000105404,NA,NA,NA,NA,6.3274422600007,NA,6.14008351115972,6.75151146085658,NA,NA,6.83437277606397
ENSG00000029725,5.22013424957025,NA,NA,NA,5.79325373758313,NA,NA,NA,5.53662478483388,6.94015875763336,5.45871996531403
ENSG00000177548,5.96834750227385,NA,5.45801392105994,NA,5.66855732769896,NA,5.3684959134321,NA,5.73956396323893,5.99248820291618,NA
ENSG00000136933,NA,NA,NA,NA,NA,NA,NA,NA,4.93112649036208,NA,NA
ENSG00000011454,5.17623599976087,NA,6.00916453482511,NA,6.66240908234247,NA,5.76435927892889,NA,6.4204494498386,NA,5.53523549006879
ENSG00000152061,NA,NA,NA,NA,NA,NA,NA,NA,5.39349922655777,5.77772087578875,5.8781470272164
ENSG00000154710,NA,NA,NA,NA,NA,NA,NA,NA,5.81144168162311,NA,NA
ENSG00000100949,NA,6.1112875374875,NA,5.20740918638076,NA,NA,5.83395254469668,6.09960484027707,6.1100769254181,5.84864995012701,5.4228784617784
ENSG00000137955,6.78547932049622,NA,5.26528070239372,6.32198636457384,NA,NA,NA,NA,6.0296097815845,NA,NA
ENSG00000183155,NA,NA,NA,NA,NA,NA,5.90061211704286,NA,5.88942068598879,NA,NA
ENSG00000144840,6.64927642951521,NA,6.29026721227727,6.2531339111274,6.29449313604242,6.16265632295514,6.13034704251013,NA,NA,5.90608917337729,6.66996123709198
ENSG00000196642,5.40067611278721,NA,NA,6.0070625335502,NA,NA,NA,NA,5.99832162672215,NA,NA
ENSG00000136238,NA,NA,NA,NA,7.98747996500744,7.49498977010491,NA,NA,NA,NA,NA
ENSG00000128340,5.72319288132637,NA,5.50622677913913,6.10756474003365,NA,7.89604474434684,6.67239947802892,6.63335547516729,6.32491025465988,NA,7.29674332357917
ENSG00000169750,NA,NA,5.9106035467855,NA,5.77034592979637,NA,NA,NA,NA,NA,NA
ENSG00000113456,5.1460349626025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000164754,5.63532286721244,NA,6.54326915951133,NA,6.33598110431579,5.97275394793518,5.96553771305939,5.44791037188253,6.55479454150591,NA,NA
ENSG00000179262,6.51997229727045,NA,6.7914513883148,5.85101517843982,6.53308157111485,NA,6.61191853351877,NA,6.05886620268923,7.03444472252174,NA
ENSG00000119318,6.81324730089761,7.36723187388969,6.99673928704958,6.47330831777128,7.10206204247361,7.39713254956346,6.75087127003763,7.67932790054647,7.35422951306703,6.70140403536753,7.25085683655512
ENSG00000113522,6.21082663867826,NA,6.43145428809653,NA,6.8903008548901,6.53252909998751,6.08299201611541,6.03853198724787,6.06376802306863,NA,6.19085277246004
ENSG00000101146,6.28120159535047,6.15377214033307,6.8481141974338,NA,6.45384812716587,NA,5.81744570493713,NA,6.47314209599816,NA,NA
ENSG00000039560,5.79849871937395,NA,5.8776764522534,NA,5.70429801589971,NA,5.66251216487439,5.14863417951207,6.49380001792863,NA,6.60821933119362
ENSG00000006451,7.41813549842523,NA,7.31906161028794,7.24424004731428,6.95584012051021,7.18655467945629,7.10314603185135,6.8462322450669,7.18683535715488,7.22786632487115,7.68075232841234
ENSG00000144118,6.65858371540706,NA,7.27876284496872,7.61735909539067,7.2058809887088,6.7340465024252,7.43058166514769,6.104370721178,6.81584469592893,6.44771847731625,7.86877257861338
ENSG00000017797,5.43687792771066,NA,NA,NA,5.54725795162168,NA,NA,NA,5.0234616906896,NA,NA
ENSG00000174373,NA,NA,NA,NA,5.19818053020016,NA,NA,NA,NA,NA,NA
ENSG00000188559,NA,NA,NA,NA,4.8383926822944,NA,NA,NA,5.06849650104073,NA,NA
ENSG00000170471,5.29216743078429,NA,5.30895747901986,NA,6.14233874779941,NA,NA,NA,NA,NA,NA
ENSG00000125970,6.97165151797554,6.26536572075039,7.31020867481588,7.1281587651595,7.36541802442332,7.23947876333842,6.62556017869821,6.61260901250137,6.80216098452159,6.83538751569951,7.55837606265116
ENSG00000132341,8.1663412919835,8.08154410917275,8.21693142400542,8.30526349080416,8.52880558171262,8.01310211664199,8.15848852535848,8.01040519556955,8.20591725912893,7.89405312816947,8.22136346893737
ENSG00000099901,6.48281643583817,6.96791751444443,7.44786583693633,6.83151949867496,7.90723065088686,6.89192187956447,7.31678194655399,6.34225021348644,7.42902187654804,6.75458183361494,7.06235973061058
ENSG00000153201,5.70566703836651,NA,6.05127157522169,NA,6.7175201617139,NA,NA,NA,6.44474643738336,NA,NA
ENSG00000137040,5.47482792603444,NA,5.21217156619049,NA,5.02200543820789,NA,NA,5.28633458981013,NA,NA,NA
ENSG00000100401,6.48596263419781,6.48035439166436,6.66346115815823,NA,6.84586509870385,6.74312871918425,6.60710168964067,6.33688167553237,6.33225879810237,NA,5.77700096926322
ENSG00000108961,NA,NA,NA,NA,6.25000041239041,NA,NA,NA,NA,NA,NA
ENSG00000116473,6.69396425150904,7.17607873107983,6.85598076619506,6.80265373364488,6.64842644849464,6.8299076000028,7.71888695321276,6.37331973010904,8.10166470567119,7.82132682291578,8.66107004334641
ENSG00000127314,8.31902273343041,8.74602023069174,8.39982448339268,8.52444402759791,8.30994495588379,8.03563270570578,8.75081400546979,8.15967902506089,7.64540684944958,6.73073742963091,7.74632708489715
ENSG00000076864,6.73924788678218,NA,NA,NA,NA,6.19885222502357,NA,NA,NA,NA,NA
ENSG00000132359,NA,NA,NA,NA,NA,NA,NA,NA,4.87325609250648,NA,NA
ENSG00000138698,6.07184520112941,5.87265719015387,5.90560544579559,5.52330803480425,6.33149207783514,5.31835885595503,6.58535790665466,6.31237573189763,6.54669325596652,5.18225204517557,6.12362230581079
ENSG00000125249,NA,5.78975321510119,NA,NA,NA,NA,NA,NA,NA,NA,6.18125918692038
ENSG00000181467,6.1293998361359,6.53987906666521,6.81744871011173,5.58331447563515,6.6511295499041,NA,6.97318072458771,NA,6.84791150432704,NA,7.32423887163262
ENSG00000123728,NA,NA,NA,NA,NA,6.13271053167202,NA,NA,NA,6.68027014491872,NA
ENSG00000106538,6.10164398549031,NA,6.65148760794422,6.23820044236047,5.67681209198546,6.37041673394869,6.65481217716491,NA,6.29072799585753,NA,NA
ENSG00000113643,7.08116721471347,6.9121209408758,6.22018035081978,6.79814649105541,7.25451325986668,7.50453508801114,6.74952355242976,6.9945847731584,6.90632336408759,7.17823939393914,6.77225111146637
ENSG00000146282,5.41845045082958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000145715,5.13123359458968,NA,5.54285545375315,NA,6.12964634902253,NA,5.45366090129042,NA,NA,NA,NA
ENSG00000185989,NA,NA,NA,NA,NA,NA,NA,NA,5.17077178269749,NA,NA
ENSG00000111344,6.41109756550828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000075391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.58510390690589
ENSG00000105538,5.18161495172896,6.01048539490807,4.9810603670343,NA,NA,NA,NA,NA,5.28124948900564,5.91005639576189,6.32527568158551
ENSG00000101265,NA,NA,5.66890341199647,NA,5.94545047943381,NA,NA,NA,5.18266755067327,NA,NA
ENSG00000139687,NA,NA,NA,NA,5.38409613735301,NA,NA,NA,NA,NA,NA
ENSG00000162521,NA,NA,7.4763729069015,6.95130585109417,7.69554048380903,6.81204206891531,7.1628845210722,NA,6.71842297010107,6.60026168655549,7.2454270431559
ENSG00000102054,NA,6.95508287072098,7.72715589052951,6.09652941272141,7.12333320820166,6.22934154717147,7.18821873048206,NA,7.35947692592726,7.01350636984222,NA
ENSG00000089050,6.69569176815691,NA,6.77706511169603,7.17690475034296,6.70704326539338,NA,6.88024645370583,6.30111326430812,6.18283337521973,NA,5.84888825570778
ENSG00000125826,NA,NA,5.04233955428893,NA,NA,NA,NA,NA,5.83666256894668,NA,NA
ENSG00000171174,6.66266340957404,NA,5.32861074433924,7.09543935295784,5.93902991162344,NA,NA,6.59984048040079,NA,5.23641194880809,NA
ENSG00000182872,5.15557893147693,NA,6.00762476659046,NA,5.23278848462261,NA,NA,NA,NA,NA,NA
ENSG00000244462,5.94694817795238,NA,6.00318281494592,NA,5.71114142470629,NA,5.57584518592277,NA,5.33384253176066,NA,5.77945980808381
ENSG00000183808,5.22391108687227,NA,5.93668672746479,NA,6.10709392728421,4.98065553564673,4.89977980446156,5.25316292766321,4.96088099268191,NA,5.54135612040482
ENSG00000239306,7.16765341360273,NA,7.35671233230306,6.481299853743,7.2642717562953,7.22361759121518,5.8400455754523,6.05083385262516,6.63612953114415,6.77364657251272,6.53730032485533
ENSG00000162775,5.4267714347927,NA,5.63466393078053,NA,5.8568963736282,NA,NA,NA,4.78962369503461,NA,5.44794086568097
ENSG00000134453,NA,NA,6.2803767696216,NA,6.19936472913566,NA,NA,NA,6.03780150395924,NA,NA
ENSG00000119707,6.09113915382575,NA,6.45247713159057,NA,6.60254166004155,6.17043662431793,5.91982291186851,NA,6.04869587375896,NA,6.25914580989233
ENSG00000139746,NA,NA,NA,NA,6.16074348246787,NA,NA,NA,5.65901411922885,NA,NA
ENSG00000102317,7.03850094307667,6.98842431646475,7.07578789989363,7.09178857217739,7.54152783078664,7.2389331243416,6.95924877032871,6.70588265358114,6.14603693040312,6.35953740032314,7.19427231396686
ENSG00000163694,6.48488325300108,NA,NA,6.32063270864025,5.62204856895343,6.33601372318865,NA,NA,6.67784584354933,NA,5.29814499464363
ENSG00000131795,7.08088612028416,NA,7.72343953329582,7.43552872777685,7.21374642417129,6.76374919029649,7.30865524997115,6.3057620159036,6.78142902118492,5.94197100175867,6.97807344162528
ENSG00000147274,7.33817749929654,NA,7.72616193647209,NA,6.78710203626561,7.24002371766532,6.9383034879046,NA,7.16884983908919,NA,7.50009693662203
ENSG00000213516,5.79809101869193,NA,6.16699864215485,NA,NA,NA,5.52054687302937,NA,NA,NA,5.15801394108086
ENSG00000114115,8.17851652373358,NA,9.21379885072314,6.05639121859374,8.1752774182926,8.15320707224146,7.095030421967,7.09041387682924,6.59824011904943,NA,6.28131956282212
ENSG00000138207,6.56695574342829,7.56875809789275,7.0215466981622,7.47713991932296,7.29580144997628,7.31869976876005,7.58359401599475,7.61822009680924,7.06058319718784,6.70030352040104,7.16557973501818
ENSG00000139194,NA,NA,NA,8.222559386292,NA,NA,NA,7.1625995948306,NA,NA,NA
ENSG00000162444,5.55711001984456,NA,NA,NA,5.54431942317379,NA,NA,NA,NA,NA,NA
ENSG00000168214,NA,NA,5.13516987466402,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000157110,6.24391072364786,NA,6.93191554352477,6.65496662317307,5.72289137420376,NA,6.8699660508236,NA,6.60352699984176,NA,6.56004749953877
ENSG00000100387,NA,NA,6.92351945307355,6.67772013324277,7.45325308178874,6.65512272727707,7.24170713937104,6.87617002125353,6.5720992622042,7.01312830667001,6.61347065588623
ENSG00000180198,6.41987317514948,NA,6.84070054432181,6.29690610269829,6.40241294626499,6.22390028901647,6.02286549416744,NA,6.24408230735261,NA,6.72713460308309
ENSG00000179051,5.20690679293086,6.65069305067221,6.26031668187808,NA,6.14474083543194,6.05743555104845,NA,NA,6.10068927406722,NA,NA
ENSG00000049449,7.2588527006423,NA,7.4781059791114,6.70955982210345,5.59315818843257,7.04291187156463,7.33105249639136,6.83580218671337,7.17820807964327,NA,6.85132300475453
ENSG00000117906,NA,NA,6.75506726529841,6.29486208070271,7.05533011819858,NA,6.45124190280411,NA,6.11007202464249,NA,NA
ENSG00000142552,NA,NA,6.52407801752609,NA,NA,NA,5.63238348451781,NA,NA,NA,NA
ENSG00000198771,NA,NA,NA,NA,5.27003550757057,5.81799233194223,NA,NA,5.47275957000581,6.36961065914144,NA
ENSG00000121039,NA,NA,NA,5.2498117649871,NA,NA,NA,5.73868197404765,NA,NA,NA
ENSG00000072042,7.56254266066226,7.06956648128384,6.64387942978555,7.39987160994836,6.98251646912743,6.43443288699979,7.77678065506945,7.29654956615899,6.69448073604842,NA,7.1120536966972
ENSG00000160439,5.50746456067605,NA,5.63046694878197,5.8765381672225,5.43458485457846,NA,5.95167900072068,5.58385195429936,6.34999109088151,6.67200922071762,6.42879223630917
ENSG00000240857,6.59388391813643,6.30210205336389,6.13562115568467,6.59470480682761,4.55683430531287,NA,6.36408855616139,5.6904132455388,5.35021668376076,6.4706425955904,6.3553231136364
ENSG00000139547,NA,NA,NA,NA,NA,NA,NA,8.15962338076152,NA,NA,NA
ENSG00000137710,7.94830139449868,6.94642202859543,7.32148932255627,7.02878952935383,7.33720007302691,7.34358803257783,6.94677402254241,7.38885835656829,6.64038500481068,6.95169006651273,6.99047395594024
ENSG00000122707,NA,NA,5.60379676869209,NA,NA,NA,5.02643976634956,NA,4.96294896707594,NA,NA
ENSG00000004700,6.43641710404637,5.55168626501774,6.60580650875278,5.05578084985178,6.67868247650432,6.69905061277546,6.68099191531863,5.13442100819209,6.66509134382502,6.92793407683986,6.64855269300024
ENSG00000165476,5.69681927290414,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72841373629266
ENSG00000129625,8.04867481499223,7.68429638998634,7.46641934724045,7.94640896152973,7.48055819314559,7.9829748708355,7.90838077307655,7.83724638845141,7.67787235968219,8.60499085123516,8.10828133888686
ENSG00000115255,7.83489733934149,NA,6.17409338303544,7.10832765081885,8.06290539410472,6.51038240294946,6.37680622322585,8.44753773042533,NA,NA,NA
ENSG00000115386,NA,NA,NA,NA,NA,9.58249590589875,NA,NA,NA,NA,NA
ENSG00000172016,NA,NA,NA,NA,NA,9.25091442162472,NA,NA,NA,NA,NA
