,adrenal.gland,esophagus,testis,kidney,ovary,pancreas,prostate,liver,stomach,spleen
ENSG00000034152,NA,6.25457674859654,NA,NA,5.16781395433937,6.61116322186653,5.83332869528706,6.00899044809649,6.29798172463077,6.27715241450191
ENSG00000065559,5.82510790810112,6.20398169070521,6.09258845230219,NA,5.98965857545376,NA,6.29516725802779,6.04404282005196,5.92759324377549,6.14395511166732
ENSG00000108984,5.17949434100545,5.87987539955561,NA,NA,6.47294298964891,6.10890099539843,5.33600093154495,NA,5.30590166360403,NA
ENSG00000197442,5.90691658532499,4.70712009917092,5.55394125765998,NA,5.03558470442058,NA,NA,4.80139192217293,4.33707180146844,5.62681484150775
ENSG00000142733,NA,5.52521264790413,4.63538134852349,NA,NA,NA,NA,NA,NA,NA
ENSG00000047849,6.60848324383561,7.16634633413396,7.28433194214539,6.24330837807867,6.61710899807413,6.04857309640771,6.88367081540579,5.27514504381717,5.9952304569424,6.42704820647955
ENSG00000012983,NA,4.84294849718339,NA,NA,4.67971281086258,NA,5.21044723349612,NA,NA,3.10516685643878
ENSG00000135525,NA,NA,NA,5.03183961271105,NA,NA,NA,4.79629779430546,5.52252008157085,NA
ENSG00000116871,NA,5.13180585829018,5.06136791593189,NA,3.93639252913572,NA,NA,NA,NA,NA
ENSG00000100030,7.29056879898448,7.24633343657391,7.82628685556358,7.22328667906223,7.81691096776868,7.310348464623,7.94337296387444,7.56924188715982,7.5218510395989,7.95849397753025
ENSG00000188130,NA,NA,NA,NA,5.220488328175,NA,5.93604376754991,NA,NA,NA
ENSG00000156711,5.7451607046539,6.4350973732422,NA,NA,NA,NA,NA,6.35647670528924,6.56676861165664,5.27742454852208
ENSG00000112062,7.27339948225064,6.76592904719018,7.12377684525563,6.33807576466505,7.19051094294401,7.00854197632454,7.1814603392803,6.83244396252976,7.20359145833544,7.44978180128947
ENSG00000168175,6.29528114111685,6.51814606351131,6.09373218377948,6.68696121005465,6.98586381094718,NA,6.76154577743011,6.98639346269947,6.1427722482862,NA
ENSG00000102882,7.31659930209386,6.51047124830635,7.13676962705408,6.49105659141368,7.41247014277302,6.83680826129945,7.25983449832507,6.94921984889732,7.57789203440521,7.41436486815149
ENSG00000166484,4.87070815599956,NA,5.22995766099428,NA,4.73224203648773,NA,NA,NA,NA,NA
ENSG00000162889,6.16781928987713,5.3420289281794,NA,NA,5.80974192355608,NA,5.57382385221618,4.93759842789994,6.37256680218704,6.49392508750759
ENSG00000114738,5.38815450776888,6.36442046048661,NA,NA,5.59304902886231,NA,NA,6.05867003422605,5.60736646401626,6.87686603988958
ENSG00000101367,7.23006555120605,7.3231481843586,7.33980319040878,7.00759597767782,7.19796664453099,7.24327707627734,7.39425187562337,7.36184400732537,7.17338642529324,7.50988639033377
ENSG00000166974,6.7356787259059,5.78548932895153,6.38098831272819,5.04829455246771,6.46811589739177,6.06849232423761,6.36853676709254,6.35065875661046,6.56277714012092,6.71825567873612
ENSG00000084764,6.13580663677011,5.96569328516345,6.71651653064749,6.01616290583272,6.43128526120415,5.64402320184354,5.61408323815546,NA,5.45489165058385,5.03977817308263
ENSG00000186868,NA,NA,NA,5.80087090729861,NA,NA,4.54245346487522,NA,NA,NA
ENSG00000175130,5.96529579581166,6.24097831962514,7.7890366027316,5.1411930562379,7.4707200514799,NA,5.64421946077761,6.36603628705526,6.35857655946065,5.62388440632402
ENSG00000019169,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90310549250853
ENSG00000072518,NA,NA,NA,NA,NA,NA,NA,NA,5.64348071048259,6.42038409241049
ENSG00000166986,7.0154435879511,6.61757421136241,7.07834054417446,6.81802003425295,6.34706459767678,6.26901240342923,6.35188679546616,6.77750899411268,6.92375782454173,6.34949202014626
ENSG00000247626,6.55784392024487,NA,NA,5.56610624272042,NA,NA,NA,NA,NA,NA
ENSG00000155254,NA,NA,NA,NA,5.85255515848798,NA,6.13523223026379,NA,NA,NA
ENSG00000069020,NA,4.13644182936788,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000151224,NA,NA,NA,5.92005003790454,NA,5.60906188445582,NA,5.67419144291565,NA,NA
ENSG00000168906,7.12762304959803,7.29252616466749,7.3609374663142,7.24511747674497,7.11600343739936,7.51234396946636,7.1822033861897,6.99894404234963,7.37070483957982,7.47653516640774
ENSG00000038274,6.93427619720625,6.70939162383016,7.2088391236231,6.89760623592465,6.84024457016054,6.86277231997682,6.96860012106409,6.94804510239145,6.95778834576007,7.18332011234228
ENSG00000132561,6.21039878865224,4.4723617382642,6.32410806661435,5.8306958446683,6.06766315322841,5.14777403488922,6.76771274533374,NA,5.1628275541951,NA
ENSG00000015479,6.76523628000777,6.37187655202937,7.36669703549166,6.57235519199742,7.23618132795057,7.05001923102016,6.56600573903875,6.84770894114102,7.04747491623225,6.71716987552679
ENSG00000088888,5.37077207170563,NA,5.38557758912705,5.6314234579446,5.48067843968998,NA,5.44673415257364,5.13767088380008,NA,NA
ENSG00000125952,5.57120788180285,NA,5.60899845405504,NA,6.25090203507726,NA,NA,5.43828300732377,NA,NA
ENSG00000198125,7.04606573023069,7.0278104142413,5.39208460802244,NA,7.14334440199481,NA,8.3779896900263,5.95852407819687,6.33327069419588,NA
ENSG00000134046,NA,NA,NA,NA,NA,NA,NA,5.14483714352929,NA,NA
ENSG00000165471,NA,5.36772570264627,NA,5.36172692100857,NA,6.54306290184443,NA,NA,NA,NA
ENSG00000214309,NA,5.49968065779583,5.34977652313819,NA,NA,NA,NA,NA,NA,NA
ENSG00000176055,5.99213802228073,5.85028434408255,5.46511164274998,5.59918915698472,6.53985176746515,NA,6.69908530902366,5.04048929964079,5.32420747279524,NA
ENSG00000152601,6.11210205477089,NA,6.07384084691022,NA,7.00685536526097,NA,NA,6.67621454810913,NA,NA
ENSG00000125505,6.34192888374581,5.50878241115312,6.61746675533032,5.10854023353141,5.88765018502559,NA,6.63823730948639,6.28028826393614,NA,NA
ENSG00000197971,NA,5.63714474699885,NA,NA,NA,NA,5.53200712896298,NA,NA,NA
ENSG00000076706,6.12898052396661,7.54821737554817,6.71229753449406,6.49100089478239,6.05137897160381,6.70823750541405,7.99918372841366,6.44397317087421,7.07361822745003,6.17790656211831
ENSG00000100294,5.96662036659105,NA,4.84112133665907,6.23839380338137,NA,NA,NA,NA,4.80126630482971,NA
ENSG00000078070,6.72454619522329,5.87961281596969,6.17071446572716,7.37613751530415,5.71875639501846,5.95781187937096,NA,6.11873179595735,6.25739117433886,5.21636347582901
ENSG00000124370,7.18706927123042,6.54815298554369,5.76892550259801,7.15710156361552,NA,6.26547284034633,6.15841851148052,5.93168575907615,6.68513077556031,NA
ENSG00000183019,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7715767278997
ENSG00000180398,6.04383365413315,NA,6.25666428886499,NA,6.92468076811131,NA,6.89962960080337,NA,5.3549281326827,NA
ENSG00000073111,NA,5.9243018310667,5.50113329265773,NA,5.32259726900333,NA,NA,5.87678636465121,6.79092889027166,4.86864098266297
ENSG00000112118,4.73467984216388,6.2893242471471,5.48791143899651,NA,5.58405267090569,NA,NA,5.85173738255396,5.86495550538745,5.22814876396286
ENSG00000104738,NA,6.05474742921858,5.47494585463236,NA,4.33111722817335,NA,NA,5.47861782002482,5.90699732103116,5.22352981986259
ENSG00000100297,4.71732093000882,6.46245462918545,5.97194380929044,NA,5.80602500883602,NA,NA,5.7807607943041,6.19424635126061,NA
ENSG00000076003,NA,6.28753841002922,5.56683713074116,NA,5.57644998542619,NA,NA,5.78303493987223,6.19034841131791,5.18487672505497
ENSG00000166508,5.21740497440154,6.53463102680944,5.81957940001366,NA,5.1609102187579,NA,NA,6.30270749518267,6.3310979637589,NA
ENSG00000197771,5.33340696687392,5.59860196210845,4.98559751657845,NA,NA,NA,NA,4.69023543021323,4.9284833220766,NA
ENSG00000232119,6.97848181550842,6.91298375769849,6.69608384159192,6.90376490406751,6.6016402981979,7.21678496065729,7.1227369360002,6.97496029282782,6.65284626217934,7.18147088419132
ENSG00000156026,NA,6.14796138237841,NA,NA,5.84639187613087,NA,NA,6.4414487973467,6.08386347513541,NA
ENSG00000050393,NA,5.32051863512845,NA,6.4754066896481,NA,NA,NA,NA,NA,NA
ENSG00000014641,8.40582428215026,8.09345886364664,8.07733603731888,8.4605081968515,8.11703618293478,8.56904473724594,8.34075551896445,7.84531639796621,7.96086454547122,8.21857375289801
ENSG00000146701,8.85433641098272,8.14454971829112,8.27456501959005,8.65371194608372,8.08897726749734,8.60548907084501,8.22881340488468,8.16557428797026,8.26281708970247,8.38340922577898
ENSG00000110492,NA,NA,NA,NA,6.6159429547526,NA,5.73234635523905,5.23928338333813,NA,NA
ENSG00000112159,4.66847910293259,NA,5.39325729864933,NA,4.8999747042035,NA,NA,4.6672884093025,4.41128335934498,NA
ENSG00000213920,NA,NA,5.79634201832891,NA,NA,NA,NA,NA,NA,NA
ENSG00000065833,7.44119222527762,6.28515564569303,6.83051806226436,6.26459181367447,5.91761056401161,7.06822540372952,6.77264269585479,6.17861529042705,7.21009555864277,6.63611284169548
ENSG00000082212,7.02081688702891,6.25210104434151,6.71685138746624,6.05297750095466,5.61923253843167,6.25899486745617,6.25023156056535,6.79340067824119,7.09361212768689,6.7236892820054
ENSG00000151376,5.24630157717169,NA,6.60513011370046,NA,5.26277228039717,NA,NA,NA,5.48578205165545,NA
ENSG00000169057,5.88047059280378,5.38228388676533,5.38044972440984,5.92889820487463,6.53767957599207,NA,6.7029885507776,5.45599839573445,5.39663503206207,6.37696752983307
ENSG00000116353,6.80888586735981,5.75183808578483,6.50959281112697,6.81426133005885,6.40731715348842,5.84836308626077,6.01925427273984,NA,5.91993141668867,5.35710078066885
ENSG00000161920,5.80748090700431,NA,NA,NA,5.77974916366649,NA,NA,NA,NA,NA
ENSG00000042429,NA,NA,4.72046157223684,NA,NA,NA,NA,NA,NA,NA
ENSG00000130772,5.17043774504618,6.06662740864636,5.00984739548835,NA,NA,6.04019470232811,NA,NA,NA,NA
ENSG00000124641,6.18506028252139,5.98346439863397,5.90586170142462,NA,NA,5.94972911481688,NA,5.33098606973481,4.66880366822933,NA
ENSG00000112282,4.61785968715829,4.81887407331114,5.02819021055643,5.03588246062983,4.71464546401571,NA,NA,5.27288706137808,5.14573496868434,5.41462433524499
ENSG00000008838,4.97194348066344,NA,4.75511132740804,NA,4.85096564998544,NA,NA,NA,4.98661285640912,NA
ENSG00000164758,NA,NA,NA,NA,5.61487285030785,NA,5.16640216922872,NA,NA,NA
ENSG00000136146,5.1539976866928,NA,4.89634359729664,NA,NA,NA,NA,NA,5.19440705227332,NA
ENSG00000254901,6.15075643986031,5.49883385130258,NA,NA,NA,NA,5.99700224779159,NA,NA,NA
ENSG00000162959,6.30107342294084,6.51659075154021,5.86192038647554,6.15125469940105,5.75573533659129,6.55865238097822,6.46381288166484,6.4793981552155,5.87579267852461,6.15707238507217
ENSG00000133895,NA,NA,NA,NA,5.23843195876104,NA,NA,NA,NA,5.04677468310525
ENSG00000146834,4.99315836952387,NA,4.56444971763002,NA,NA,NA,NA,NA,NA,NA
ENSG00000117899,7.09447112864164,6.66992485970797,7.12590799884009,6.44251378603729,7.37317999173938,6.33022714993201,6.27142085963529,6.84245751164314,6.94846724792388,6.84036795055879
ENSG00000164024,NA,6.11768017454233,5.69201388841711,5.89954565370488,6.2057889989541,NA,6.54807605064433,6.41885336248213,6.47758489085654,6.29284271736706
ENSG00000111142,6.73015217251483,6.69792469668063,6.70928704411293,6.0620001767756,6.85707442901977,6.20598926767157,6.36231437773249,6.08269713739628,6.16457660833121,6.10160525307098
ENSG00000037897,5.77450966660029,5.63689547291433,5.72917684297585,NA,5.96409220381525,NA,NA,NA,5.56331735021408,NA
ENSG00000010165,5.21141424507798,5.36353479760965,5.99486231268664,5.36217675996433,5.37673638636085,NA,NA,5.68065162315011,5.53934518205608,5.1025453526124
ENSG00000169519,5.17713231704177,NA,NA,NA,NA,NA,NA,NA,5.07252558578426,NA
ENSG00000127804,NA,NA,NA,NA,NA,6.00436943391565,4.68922168580363,NA,NA,NA
ENSG00000165819,NA,NA,5.14335352313863,NA,5.88024897044562,5.56053444895967,NA,NA,NA,5.57823475687624
ENSG00000185432,7.6626350789382,7.23063473214288,6.91329869238624,7.57383060817556,7.17069178627289,7.25637381383067,7.12666714534429,7.20275205196954,7.25193682347188,7.31919185254497
ENSG00000170439,NA,NA,NA,6.68980155641516,NA,NA,NA,6.04748011665826,NA,5.81794750814353
ENSG00000117122,5.26594928995062,NA,NA,NA,6.80835116559112,NA,NA,NA,NA,NA
ENSG00000166482,7.37147424563693,7.39586721694412,7.15351138523686,6.83868978818089,8.18320594331638,8.01081651520429,8.46068767746673,7.0812203880098,7.56839185362823,6.21549551343782
ENSG00000197614,5.29880942652959,6.34964719995913,5.4177568378053,NA,6.09290465969754,7.09043207551157,NA,NA,5.85612276413989,NA
ENSG00000168958,5.6280004459889,5.11802705513737,5.3178544593904,NA,5.18424167367916,NA,NA,NA,NA,NA
ENSG00000140545,5.65346336701426,5.50980353534457,6.29995769064859,NA,NA,5.75299254546201,7.46300163479313,NA,NA,NA
ENSG00000163975,NA,NA,4.9750225311805,NA,NA,NA,5.16875630328881,4.63617100566224,NA,NA
ENSG00000171109,5.11743702528262,5.63505429196372,4.75793966800581,NA,5.1804536000041,NA,5.33122265961363,4.66811421677096,5.76881305794396,NA
ENSG00000116688,NA,6.20501170876931,6.17017339246107,5.59034374975682,5.7259479815568,NA,6.15784074559163,5.7999853946594,6.09784693215011,NA
ENSG00000109736,4.92759104765373,NA,5.19287125804661,4.58587494222029,5.76628348404964,5.28852872551521,5.59916220332345,5.62763179625404,4.97245882808948,NA
ENSG00000257335,NA,NA,NA,7.18682173090186,NA,4.50263343656677,NA,NA,4.76067705152369,5.4129733140709
ENSG00000137463,7.93443279711534,NA,6.59802775599673,NA,5.77815998559799,NA,6.37887241324563,NA,NA,NA
ENSG00000131446,5.46459386096488,6.02088943299198,NA,NA,NA,NA,NA,5.88966240633134,5.78543104817535,5.81383501807354
ENSG00000168282,NA,NA,NA,NA,NA,NA,NA,NA,5.7641340229449,NA
ENSG00000152127,NA,NA,5.73126997066527,NA,NA,NA,NA,NA,5.17176929889163,NA
ENSG00000198408,4.95968043249015,5.72031453637762,5.46464680636311,5.30256535645366,5.27901277960988,5.41196133179458,6.06615005729485,5.01134326042431,5.70166644831684,5.78107042527272
ENSG00000074416,6.30345526034188,6.51902494080576,4.75493258867945,7.08123205597299,5.40061197713375,7.20323701592079,6.94099100912734,6.83853298757911,6.85630279087195,6.95507423207683
ENSG00000170430,6.70059123588158,6.71426189562996,6.24558664303612,6.14247911811662,7.28356311465369,6.82201876624241,6.40188968819219,NA,5.92725368591464,6.5036665630958
ENSG00000111341,5.3896621375103,5.98835852172629,6.62255190002772,6.24190046587298,6.01491861066672,NA,6.75949929782274,6.08998784346647,NA,NA
ENSG00000008394,7.88908870589239,7.28771439212735,NA,7.90934881303099,NA,6.6313112363274,7.37978440504756,8.27199896460665,NA,NA
ENSG00000085871,6.36456975496962,6.51835301823617,5.9476438759108,7.155496481933,NA,NA,6.67829659401542,6.9399424557432,NA,NA
ENSG00000143198,6.74748949225867,NA,6.83526261708326,7.50677128979401,7.28597401562442,6.56123415461098,7.32189005798517,7.30583807184512,4.97207602111723,NA
ENSG00000261857,NA,4.88888641294835,6.203009065106,NA,NA,NA,NA,NA,NA,NA
ENSG00000154305,4.6779352865878,4.69376555721643,5.66584890476719,4.56391417593058,NA,NA,NA,4.56512502645208,6.37439048607297,NA
ENSG00000135596,4.61820504225927,5.85362754831655,5.64202922211071,4.37127278247969,5.6173047175906,4.95832164465268,5.20790175329053,5.78995424619322,6.3693568114647,6.17531989717095
ENSG00000133816,NA,NA,5.45353405077839,NA,NA,NA,NA,5.83825843621695,4.55139576791011,NA
ENSG00000100139,NA,5.96790356494959,5.12308579189185,NA,NA,NA,5.88988824422121,NA,4.6767681183635,NA
ENSG00000164877,5.22448126530363,3.64741027297287,NA,NA,NA,NA,NA,NA,5.79444246429206,5.18274795353134
ENSG00000107745,NA,5.41985815259793,NA,NA,NA,NA,5.38640596448183,5.57489492288025,6.09692857963577,NA
ENSG00000165487,NA,NA,5.00022308464183,NA,NA,NA,NA,5.61250284628669,6.24250631396405,NA
ENSG00000141741,6.2203957782316,NA,5.71942223150787,NA,6.00915142840834,5.83695987396704,NA,6.17945069145424,NA,6.20459603642136
ENSG00000240972,8.3561597599569,8.5777114064677,8.61303548366833,8.43668283968684,8.33722125672213,8.82240211077869,8.4714241179218,8.40856757095204,NA,8.62623408355135
ENSG00000170854,NA,NA,NA,NA,NA,NA,NA,NA,5.52101869518506,5.7341959046398
ENSG00000141503,NA,4.4708832711951,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000173436,NA,5.93258432153391,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000107789,6.09068120445739,NA,5.99579668155373,NA,5.38686931279258,5.78329894900895,NA,NA,5.59400111665516,5.63378851431292
ENSG00000164654,5.37945056057798,4.89860592640211,4.33571185201698,NA,4.94094492387909,NA,NA,4.75111843216276,4.69723256397149,NA
ENSG00000027001,6.15554857715353,6.35220777143914,5.55944825525604,6.3762826187074,NA,NA,NA,5.47850350693394,5.86884906144063,NA
ENSG00000075975,NA,NA,5.0331857862198,NA,4.61977838801219,NA,NA,NA,NA,NA
ENSG00000110917,6.43479238045133,6.4296328912922,6.56440771582321,7.15965741897759,7.10965250412088,6.50607491729235,6.86039426368414,7.13004446408354,6.34819896297064,6.1134569939595
ENSG00000168404,NA,5.17478740656171,NA,NA,NA,NA,NA,NA,5.57722708942233,5.76133552370906
ENSG00000130396,4.15112459005068,5.31033960717149,5.50659934681773,NA,4.35132480546397,5.94497439963342,NA,4.69713153389394,5.06950656904799,4.86039383169792
ENSG00000115648,NA,NA,NA,NA,NA,NA,NA,NA,6.71236210870954,NA
ENSG00000167965,5.73778879170967,5.42597976671611,5.45021394846127,NA,NA,NA,6.13163583261556,5.93291892273659,NA,NA
ENSG00000103150,7.08771044886063,NA,5.9050956146465,6.87205919076935,NA,6.55224355889179,6.54891845514071,5.92318691914831,6.50294625623518,6.23113891582573
ENSG00000151611,6.29110233035613,5.38974348271619,5.86922668272733,6.31191940419333,5.3027318248126,NA,5.55038874255499,5.96624079200144,6.17984285463771,6.02510106187857
ENSG00000139428,7.54096730642925,6.13544364203268,6.20929607533407,6.85529384415542,5.34446442451749,6.09090162371489,5.57029974078044,6.22554947435618,5.06901667110332,6.11583152459017
ENSG00000196549,NA,NA,NA,8.03454610359416,4.58368341301674,4.49518684340186,4.825034098103,6.09393669835893,NA,NA
ENSG00000169446,NA,5.45383916095186,NA,6.4682463878834,5.80215134809982,NA,6.49555553188825,6.39286448829357,NA,NA
ENSG00000157227,NA,5.17467329371274,NA,NA,5.34165364072517,NA,5.21349439198453,NA,5.58555987876525,NA
ENSG00000156103,NA,NA,6.01808240980916,NA,NA,NA,NA,NA,6.24864723314642,NA
ENSG00000087245,NA,6.64728215872612,5.17557459422371,NA,6.17482995766084,6.24547213536326,6.69831534920179,NA,5.88540855199417,NA
ENSG00000137673,NA,5.52810519229392,NA,NA,NA,5.97422779803906,NA,NA,NA,NA
ENSG00000118113,5.78508770174794,NA,NA,NA,NA,6.84539984339581,NA,5.94304609561772,6.71202768765938,7.19635158848101
ENSG00000100985,6.51515825748739,6.65501619177513,4.28834409345711,NA,NA,7.51273501760812,6.22975770669979,6.52593078508716,7.11211603851328,7.85437712021261
ENSG00000138722,4.59438149948465,NA,NA,NA,NA,NA,NA,4.29808439545288,NA,5.87807492544089
ENSG00000173269,5.40618237880443,NA,NA,5.29882439225123,NA,NA,5.80601834348171,4.93868947941913,4.47623151837693,NA
ENSG00000155229,6.33397093344484,6.34409417361875,7.03868864408126,5.52312854801126,6.16290687419514,5.98085651653844,6.19791431346038,5.92931686197457,6.22180267145268,5.84968458978214
ENSG00000020426,5.08285714859641,NA,5.58425201161024,NA,NA,NA,NA,NA,NA,NA
ENSG00000163563,6.09377178149873,6.09489665324104,4.09502148097319,NA,6.84464301799662,7.15481424177676,5.73846328004873,6.84120287309595,5.51281586960703,7.19632636593072
ENSG00000070444,NA,NA,NA,NA,NA,NA,NA,NA,3.79054513514834,NA
ENSG00000173542,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.06119648910619
ENSG00000182208,6.22850301665926,6.74458664261724,6.01876166417793,5.86295392214988,6.04729194824644,6.418261110212,6.91211505910676,6.47255601417996,NA,6.15593892545441
ENSG00000172081,NA,6.00774800131163,NA,NA,6.24854802921999,NA,6.3346706033268,5.52086171046022,5.57377203301646,6.4270926879137
ENSG00000120162,NA,NA,NA,NA,6.23943905192704,NA,NA,NA,4.92653124275256,NA
ENSG00000075643,5.82864056549018,NA,4.25812925693162,NA,NA,NA,NA,NA,NA,NA
ENSG00000124615,6.13538710838239,4.40469234465687,NA,5.9151136350876,4.59818926200332,NA,NA,NA,4.66967280357692,NA
ENSG00000164172,8.55486405413586,7.74523259570105,7.9381898210897,8.01868109371548,7.91687403646129,7.34148200020188,7.37232897083524,6.54100860569633,4.77793273905203,NA
ENSG00000124217,5.05065038086391,5.84353603231926,NA,NA,5.97115463539494,NA,5.69351591388758,5.59270182407352,5.14421748916039,NA
ENSG00000115275,6.45801806529185,6.8123782525113,7.22315452595486,NA,6.76275980022139,6.409426426972,6.19513572865007,6.97923420696952,7.21629421857838,7.14974974797811
ENSG00000061987,5.37313277454916,5.54702461234071,5.82402864452321,4.84029599175761,5.43618724856087,4.62737209194937,NA,6.20977795046231,5.99260829361419,4.71505885259414
ENSG00000185787,NA,NA,5.21658009009541,NA,5.86744151648126,5.59403129041108,5.0300768737013,NA,NA,5.64939488811587
ENSG00000130150,NA,NA,5.91912823604696,NA,NA,NA,NA,NA,5.26479298187729,5.45523537439814
ENSG00000155363,5.18298496700358,5.23472889706997,6.5568231844561,6.03947336944315,5.34364400158018,5.19265208369671,NA,5.28223880384121,5.98683502086886,5.712906809229
ENSG00000079931,5.94052146534532,5.68550188710157,NA,NA,NA,5.58422657958293,6.62085097856334,5.48579702923099,NA,NA
ENSG00000060762,NA,NA,5.60502301649097,7.86594763234071,NA,NA,6.85148862790079,6.18990799585443,NA,NA
ENSG00000143158,6.56428722267805,6.20269963964309,NA,7.58527760427879,6.70136688315637,6.51894437023986,7.06367044432268,5.91926122973063,NA,NA
ENSG00000129255,6.77275431845442,6.43624456294484,6.84558501582634,7.1083879155213,6.42129962141522,6.856602488558,NA,7.0456254974831,6.81865419919913,6.82036406867539
ENSG00000107186,NA,NA,5.26791554690384,NA,NA,NA,NA,NA,NA,NA
ENSG00000103152,5.01795106883074,NA,NA,NA,5.84437913808847,NA,NA,NA,NA,NA
ENSG00000178802,7.25149221456958,6.82689557146059,7.22420388046248,7.15581797318995,7.3097942085193,7.54619956928108,7.3260164443406,6.80455129486622,7.21186305147015,7.4443871211948
ENSG00000005381,6.17681448067478,6.61310586632976,NA,NA,4.75710901155797,7.13033507139267,5.72849065470681,7.07408928623773,6.73116401995404,6.72640685102143
ENSG00000130830,6.30321766357367,5.72549278013689,NA,6.29095018312105,5.77899913865898,6.25431062273288,5.75831007119507,5.48186315845586,NA,6.84088859479798
ENSG00000105926,5.07994059715236,NA,6.17438011889039,5.61485211695076,6.83444325602006,5.73010480784854,NA,NA,NA,NA
ENSG00000150054,NA,5.35598295586722,NA,NA,NA,NA,5.22532590440794,5.19436611621568,NA,NA
ENSG00000133030,4.088844562727,NA,NA,NA,NA,NA,NA,4.81371772088346,4.390453316237,6.25051188232866
ENSG00000128309,7.54149187707395,7.14078212348515,7.33002798149601,8.08679606063993,7.62251310502695,7.60994341227126,7.16596199156588,7.23712955133242,7.42985382137944,7.09455265538097
ENSG00000115204,6.11082531005496,NA,6.15886607791268,6.45390550113325,6.23715548966693,NA,6.76341149987216,6.10924435511146,6.23271939161355,6.05313446212577
ENSG00000158887,NA,6.46231733387558,NA,NA,NA,NA,6.86227299844541,NA,NA,NA
ENSG00000197965,NA,NA,6.27654179928562,NA,6.00363341232839,5.76653234026239,NA,NA,5.8300250961151,NA
ENSG00000149573,NA,5.91808938385283,NA,NA,NA,NA,NA,6.30110503629229,NA,NA
ENSG00000158186,6.07099779699342,5.0527472034552,5.76749106767499,NA,6.10013163856408,NA,6.00506250930233,NA,NA,5.17325005519919
ENSG00000011028,5.20005666597221,5.95225987839388,6.39565517732198,5.35112180838115,6.41379335895215,5.97233276343358,6.34143455515314,6.0153361618204,5.65123783635337,5.90050639201178
ENSG00000020922,6.50259097378072,5.58093291250554,6.48680797149114,NA,5.73738612714311,NA,NA,5.31094067841358,5.81052530102588,4.6442997847115
ENSG00000101189,5.07649480500972,NA,NA,NA,5.42668509587008,NA,NA,NA,NA,NA
ENSG00000172935,NA,6.43716013787087,NA,NA,6.16810483398468,NA,7.6832919609287,NA,6.35572043866723,NA
ENSG00000037757,6.62123861622223,5.58393801082954,6.58256336793785,6.50902143277407,6.41165384747126,6.29580345070252,6.56563473452732,6.17770210737064,6.44550505821541,6.17906292934938
ENSG00000169288,6.04016703648285,NA,5.45692581221815,6.80038853479571,NA,NA,5.2645102507243,5.93388157079323,NA,NA
ENSG00000174547,NA,5.35215721329218,6.46475249469272,6.48167378432526,NA,7.10955785181187,NA,NA,NA,NA
ENSG00000262814,6.01990519980461,6.33697954075338,NA,7.67252286600767,NA,5.60177084749164,NA,7.09905682815995,5.72810538337042,5.56875201409059
ENSG00000172172,NA,NA,5.65343559841717,6.53535246703187,NA,NA,NA,NA,NA,NA
ENSG00000180992,NA,NA,5.42788233863569,6.10039284748825,NA,NA,NA,NA,NA,NA
ENSG00000166902,NA,NA,NA,5.6502258830091,NA,NA,NA,NA,NA,NA
ENSG00000158042,4.89463169777319,NA,5.35257666160934,6.37487791750785,NA,NA,NA,5.33280208669463,NA,NA
ENSG00000112110,NA,NA,5.23838559421974,6.43701935535627,NA,NA,NA,5.69310468846899,NA,NA
ENSG00000115364,5.33079919083665,NA,5.22733681633807,6.34482458291189,NA,NA,NA,5.45382561110111,NA,NA
ENSG00000197345,4.85405085679899,NA,5.67580984704127,6.20196495294998,NA,NA,NA,NA,NA,NA
ENSG00000082515,NA,NA,NA,6.16942168046191,NA,NA,NA,NA,NA,NA
ENSG00000214026,5.42086302055098,NA,5.61125928720717,NA,NA,NA,NA,NA,NA,NA
ENSG00000143314,NA,NA,NA,NA,NA,NA,NA,5.52080985543456,NA,NA
ENSG00000086504,NA,NA,4.90271212120013,5.74481863486005,NA,NA,NA,NA,NA,NA
ENSG00000185414,NA,NA,NA,5.76195625237311,NA,NA,NA,NA,NA,NA
ENSG00000204316,NA,NA,5.02758339159347,5.8608832147828,NA,NA,NA,NA,NA,NA
ENSG00000154719,5.52461678371005,NA,5.66966300252141,6.60673580709899,NA,NA,NA,NA,NA,NA
ENSG00000105364,NA,NA,6.43897865775503,6.07410013383272,NA,NA,NA,NA,NA,NA
ENSG00000185608,5.83337663423746,5.3789929541819,5.63671339920185,6.69735935265838,NA,NA,NA,6.11570213779971,NA,NA
ENSG00000055950,5.47048399431569,NA,5.8243011741872,6.30273724081549,NA,NA,NA,NA,NA,NA
ENSG00000135900,NA,NA,5.29376693348844,6.1950469703578,NA,NA,NA,NA,NA,NA
ENSG00000259494,6.43849488231446,5.77186518021983,5.61634267124702,6.80224228343718,NA,NA,5.58487386756564,6.26226490492318,5.10326001400654,NA
ENSG00000175581,4.72574016641854,NA,5.51001196835101,6.99132465500146,NA,NA,NA,6.34499508499678,NA,NA
ENSG00000149792,6.02616540883925,5.22399592097294,5.54645907312737,6.21280950182359,NA,NA,5.2184759265824,5.7993122812843,NA,NA
